time (sec),ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),ref_gyro_x (rad/s),ref_gyro_y (rad/s),ref_gyro_z (rad/s),gyro_x (rad/s),gyro_y (rad/s),gyro_z (rad/s),mag_x (uT),mag_y (uT),mag_z (uT),ref_pos_x (m),ref_pos_y (m),ref_pos_z (m),ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s),ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg),q0 (),q1,q2,q3
1.41,0.0,0.0,-9.7803253359,0.009863947312631087,0.009367484193509112,-9.770258098473752,0.0,0.0,0.0,-0.0002735472020355076,8.854126212382e-05,6.320591014515492e-05,3.2027092035629833e-06,1.0253119922360264e-23,3.610894369312161e-06,0.0,0.14100000000000007,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.42,0.0,0.0,-9.7803253359,0.009536297180255572,0.010655282109190835,-9.770458156520531,0.0,0.0,0.0,0.00013545588913440064,-1.952792943740701e-05,-8.068118971932367e-05,3.19603168772769e-06,1.0395835990971155e-23,3.4898823069938545e-06,0.0,0.14200000000000007,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.43,0.0,0.0,-9.7803253359,0.009828595783089504,0.009921276273143804,-9.770420137336878,0.0,0.0,0.0,-5.772902829834011e-05,-0.00012852855349598506,0.0003332879521484806,3.1863726449586117e-06,1.0540978206476564e-23,3.3707781676851985e-06,0.0,0.14300000000000007,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.44,0.0,0.0,-9.7803253359,0.010036112197847185,0.010321303150537375,-9.770028662480208,0.0,0.0,0.0,1.193872300351494e-05,-9.706614844205807e-05,0.0002095457426553861,3.1738821383107434e-06,1.0688594769872013e-23,3.253682210218568e-06,0.0,0.1440000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.45,0.0,0.0,-9.7803253359,0.009695255399459273,0.0099344013123205,-9.770537864426244,0.0,0.0,0.0,-2.652986801084392e-05,-8.003917332294397e-05,1.0795236868952879e-05,3.1587097567670923e-06,1.0838734964930546e-23,3.138683670203841e-06,0.0,0.1450000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.46,0.0,0.0,-9.7803253359,0.01000587365887936,0.009911516534205609,-9.770017543135152,0.0,0.0,0.0,-7.49701390439371e-05,-4.993125928282239e-05,-2.918940765268911e-05,3.141004034566317e-06,1.0991449184835703e-23,3.0258611431500975e-06,0.0,0.1460000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.47,0.0,0.0,-9.7803253359,0.009765828840556072,0.010381730540843051,-9.770651416399112,0.0,0.0,0.0,-2.7036340619872243e-05,0.00034510448655428747,-3.9684647293045534e-05,3.120911920554987e-06,1.1146788959776446e-23,2.915282995542293e-06,0.0,0.1470000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.48,0.0,0.0,-9.7803253359,0.00981428202773794,0.010118588955585237,-9.770547127046273,0.0,0.0,0.0,0.00015777573477950848,-2.562029276969685e-05,0.00012044241242993429,3.0985782970419817e-06,1.1304806984959025e-23,2.807007798560069e-06,0.0,0.1480000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.49,0.0,0.0,-9.7803253359,0.010393894442899928,0.009839660357331097,-9.770657770034317,0.0,0.0,0.0,5.862269253890923e-05,2.511427939548e-06,8.595792559415516e-05,3.074145547240283e-06,1.1465557149651149e-23,2.701084779458648e-06,0.0,0.1490000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.5,0.0,0.0,-9.7803253359,0.010149341115131888,0.009886922010710845,-9.770698617870536,0.0,0.0,0.0,-4.308217167599628e-06,9.373482373638609e-05,-9.294951191493394e-05,3.047753170049228e-06,1.1629094566783849e-23,2.5975542859074954e-06,0.0,0.1500000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.51,0.0,0.0,-9.7803253359,0.010034224599707618,0.010529052706669482,-9.770411234849524,0.0,0.0,0.0,-0.00010524532593549547,-5.0746707939474185e-05,4.415711559251916e-06,3.0195374406235077e-06,1.1795475603377869e-23,2.4964482590343787e-06,0.0,0.1510000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.52,0.0,0.0,-9.7803253359,0.009819065168669629,0.009781510722665976,-9.77002232780025,0.0,0.0,0.0,1.9701360443823622e-05,-0.0002419401519180823,0.0002209076028733233,2.9896311149218223e-06,1.1964757911896176e-23,2.397790711126706e-06,0.0,0.1520000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.53,0.0,0.0,-9.7803253359,0.009635459577144413,0.010321149806961857,-9.770403203032894,0.0,0.0,0.0,2.2829011779508973e-05,-7.044795404623771e-05,-1.3466787973741335e-05,2.9581631762629065e-06,1.2137000462227806e-23,2.301598204475315e-06,0.0,0.1530000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.54,0.0,0.0,-9.7803253359,0.009912882847773651,0.01012483348820446,-9.770543700008767,0.0,0.0,0.0,-6.714366516044767e-05,5.894358515935348e-05,0.00011335058501858478,2.9252586217287777e-06,1.2312263574745906e-23,2.207880328048668e-06,0.0,0.1540000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.55,0.0,0.0,-9.7803253359,0.009810733544617395,0.009781232471622409,-9.770293240738551,0.0,0.0,0.0,-3.520573326979121e-05,4.7379903208298146e-05,-0.0001940485872400218,2.8910382861501282e-06,1.2490608953949965e-23,2.1166401691242882e-06,0.0,0.1550000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.56,0.0,0.0,-9.7803253359,0.009949824955373677,0.009980876548709817,-9.770428821019312,0.0,0.0,0.0,7.761157761166508e-05,7.905703878184839e-05,-0.00019006825121482943,2.8556187013347514e-06,1.2672099723463694e-23,2.0278747773466143e-06,0.0,0.1560000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.57,0.0,0.0,-9.7803253359,0.009827809620743725,0.010456353922957023,-9.770183467264474,0.0,0.0,0.0,-1.1960996713245591e-05,-0.00015645532904543655,0.00021840934759177107,2.819111988151677e-06,1.2856800461299802e-23,1.9415756189164253e-06,0.0,0.1570000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.58,0.0,0.0,-9.7803253359,0.009724900452457374,0.009876658217543176,-9.769991250993575,0.0,0.0,0.0,0.00013404945593425358,0.00014160660418976263,-3.892068208941989e-05,2.781625779049675e-06,1.3044777236777822e-23,1.8577290190731444e-06,0.0,0.1580000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.59,0.0,0.0,-9.7803253359,0.009412462514499976,0.009483991198967576,-9.77075700965027,0.0,0.0,0.0,1.4079944214376084e-05,0.00019752614588645125,-7.39849679084134e-05,2.7432631686318627e-06,1.3236097647794478e-23,1.7763165911766383e-06,0.0,0.1590000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.6,0.0,0.0,-9.7803253359,0.009969591529755968,0.009917418925618248,-9.770175819236714,0.0,0.0,0.0,-2.7617163544362904e-05,-3.076656888017463e-05,-1.92700644056603e-05,2.704122689893725e-06,1.3430830859551912e-23,1.6973156510918706e-06,0.0,0.16000000000000011,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.61,0.0,0.0,-9.7803253359,0.009300422296249482,0.010069246033320923,-9.770848828708301,0.0,0.0,0.0,-4.325760808313642e-05,0.00016726504148365206,-2.6319914948000257e-05,2.664298313831903e-06,1.362904764409654e-23,1.6206996157514702e-06,0.0,0.16100000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.62,0.0,0.0,-9.7803253359,0.01046918094332448,0.009726016028700168,-9.769915213317418,0.0,0.0,0.0,-8.841531991626088e-05,9.54765015986306e-05,0.00011650103827351614,2.623879470150674e-06,1.3830820420933374e-23,1.5464383850698128e-06,0.0,0.16200000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.63,0.0,0.0,-9.7803253359,0.009963497044769936,0.009929901634581037,-9.769969051860537,0.0,0.0,0.0,-1.770717250610233e-05,0.00014352483679319606,1.2193629808930043e-05,2.5829510869156925e-06,1.4036223298550537e-23,1.4744987065509759e-06,0.0,0.16300000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.64,0.0,0.0,-9.7803253359,0.009728560914095366,0.010276826782437897,-9.77008470562722,0.0,0.0,0.0,-2.7473437098834598e-05,0.00025201014694960764,-2.942900276641758e-05,2.541593647051044e-06,1.424533211750855e-23,1.404844522168943e-06,0.0,0.16400000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.65,0.0,0.0,-9.7803253359,0.009747452732768738,0.009941254492417102,-9.770313919376385,0.0,0.0,0.0,-8.030577912986623e-05,0.00020849530017490325,0.00023133329634658628,2.4998832597235816e-06,1.445822449418354e-23,1.3374372972471631e-06,0.0,0.16500000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.66,0.0,0.0,-9.7803253359,0.009498530049036745,0.00980864560452537,-9.770258735808254,0.0,0.0,0.0,0.00013387228224550667,-0.00017721430136370903,-0.00011062962212247859,2.457891744723405e-06,1.4674979865930486e-23,1.272236331244837e-06,0.0,0.16600000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.67,0.0,0.0,-9.7803253359,0.009589035953666432,0.01000029258669382,-9.770310316784744,0.0,0.0,0.0,6.819629106335524e-05,-0.00032555193469666814,6.619290966157358e-05,2.4156867280774435e-06,1.4895679537426876e-23,1.20919905048901e-06,0.0,0.16700000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.68,0.0,0.0,-9.7803253359,0.010184087537332983,0.010154715047040285,-9.769692599358407,0.0,0.0,0.0,-0.0002201089771799655,-5.5353877678891414e-05,8.982780646185299e-05,2.3733317472507877e-06,1.5120406728119026e-23,1.1482812830090114e-06,0.0,0.16800000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.69,0.0,0.0,-9.7803253359,0.010052173461670916,0.009959058320656808,-9.770907113335044,0.0,0.0,0.0,0.00020183859183023502,-9.889237606206551e-05,0.00014600609679972658,2.3308863643835633e-06,1.5349246621091133e-23,1.0894375157507098e-06,0.0,0.16900000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7,0.0,0.0,-9.7803253359,0.009850178933421683,0.009491459750572648,-9.770237237009917,0.0,0.0,0.0,3.253494939460976e-05,8.780481355540314e-05,0.00010989412243593327,2.2884062861507423e-06,1.5582286413066254e-23,1.032621134533536e-06,0.0,0.17000000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.71,0.0,0.0,-9.7803253359,0.0102290926330988,0.009999258278882723,-9.7704555013103,0.0,0.0,0.0,-7.806408752812359e-06,-3.156809619240289e-05,-0.00017016153348072772,2.2459434889159308e-06,1.581961536588173e-23,9.777846471843365e-07,0.0,0.17100000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.72,0.0,0.0,-9.7803253359,0.009809677629193651,0.009804513530290234,-9.770119629484958,0.0,0.0,0.0,0.0001152653423615669,-0.00018165766618951463,0.00021693670413190975,2.2035463479862723e-06,1.606132485922137e-23,9.2487989036509e-07,0.0,0.17200000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.73,0.0,0.0,-9.7803253359,0.00975913488269664,0.009856657913416394,-9.770218684187107,0.0,0.0,0.0,0.0001633544224436855,-0.00019283394290920148,0.00019814030239387215,2.1612597698517967e-06,1.6307508444808842e-23,8.738582206349794e-07,0.0,0.17300000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.74,0.0,0.0,-9.7803253359,0.009847743620677725,0.009702550733335143,-9.769798787222273,0.0,0.0,0.0,7.074234973968172e-05,0.00018244707762282456,0.00032864328298159165,2.1191253264329316e-06,1.6558261901894945e-23,8.246706903646712e-07,0.0,0.17400000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.75,0.0,0.0,-9.7803253359,0.010081962922545146,0.010490129926361927,-9.77053724675833,0.0,0.0,0.0,-6.56248683394175e-05,-6.492670133974555e-05,-0.00033559614277184693,2.0771813904144814e-06,1.6813683294492243e-23,7.772682091303162e-07,0.0,0.17500000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.76,0.0,0.0,-9.7803253359,0.009940623075970746,0.010005113425949088,-9.77051557706415,0.0,0.0,0.0,-9.525900666446918e-05,-1.9676249671985932e-05,-3.9836512053491794e-05,2.035463270870264e-06,1.707387302979274e-23,7.316016912232994e-07,0.0,0.17600000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.77,0.0,0.0,-9.7803253359,0.00968241177692029,0.009770506663287448,-9.770201612424934,0.0,0.0,0.0,0.00014882007539972,-1.1006937505250961e-06,6.391251006143018e-05,1.9940033484626834e-06,1.7338933918326878e-23,6.876221899743239e-07,0.0,0.17700000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.78,0.0,0.0,-9.7803253359,0.010087590386612092,0.009870471791009503,-9.770425135326592,0.0,0.0,0.0,-7.751319407362276e-05,2.7568576818621307e-05,-7.426163085935563e-05,1.9528312095692762e-06,1.760897123546497e-23,6.452810195450865e-07,0.0,0.17800000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.79,0.0,0.0,-9.7803253359,0.01002278644823784,0.009938583354619624,-9.77021260690032,0.0,0.0,0.0,-9.710603674433712e-05,-4.283026535724348e-05,0.00013085327896411873,1.911973778783593e-06,1.7884092785050296e-23,6.045298648769169e-07,0.0,0.17900000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.8,0.0,0.0,-9.7803253359,0.010327533776594868,0.009684665575291122,-9.770096758959902,0.0,0.0,0.0,7.004088666163868e-05,0.000221526072693526,0.0001676009984047814,1.8714554493098814e-06,1.8164408964067903e-23,5.653208804699078e-07,0.0,0.18000000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.81,0.0,0.0,-9.7803253359,0.010688359061644647,0.0100836892949999,-9.770419328852151,0.0,0.0,0.0,1.330735381757235e-05,0.0002382373254169525,9.919459748915303e-05,1.8312982108250666e-06,1.8450032829391324e-23,5.27606778662542e-07,0.0,0.18100000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.82,0.0,0.0,-9.7803253359,0.009940648181605458,0.010086611621221838,-9.770168068532088,0.0,0.0,0.0,-8.437310152407649e-05,0.00018450181805753,0.00012145953338925463,1.7915217744480778e-06,1.8741080166109364e-23,4.913409080523545e-07,0.0,0.1820000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.83,0.0,0.0,-9.7803253359,0.00940756398639652,0.009830662045368692,-9.770472850739548,0.0,0.0,0.0,1.6787893813250468e-05,2.402950297247745e-05,5.214956599017922e-05,1.7521436945354083e-06,1.9037669557738945e-23,4.56477322724389e-07,0.0,0.1830000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.84,0.0,0.0,-9.7803253359,0.010110142560450126,0.010042483286980564,-9.770323431008201,0.0,0.0,0.0,0.00011627685649430263,4.649061165387422e-05,-2.3587500336450744e-05,1.7131794870247024e-06,1.9339922458233127e-23,4.229708428780041e-07,0.0,0.1840000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.85,0.0,0.0,-9.7803253359,0.00989606454189407,0.00993284268622928,-9.769945631314455,0.0,0.0,0.0,-3.892198571445447e-05,0.00015224142383910762,-4.846382951511813e-05,1.6746427441575344e-06,1.9647963265705887e-23,3.9077710747000233e-07,0.0,0.1850000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.86,0.0,0.0,-9.7803253359,0.009763913698484845,0.009555500985360227,-9.770639338280551,0.0,0.0,0.0,4.959168870580721e-05,9.158097187853296e-05,-0.00038879341911492063,1.636545245404733e-06,1.996191939824816e-23,3.5985261945570913e-07,0.0,0.1860000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.87,0.0,0.0,-9.7803253359,0.010260515832697359,0.010249835529857738,-9.770500503297917,0.0,0.0,0.0,-5.2050574044643103e-05,-0.00018003018671396552,-0.00018047557823617531,1.598897064479255e-06,2.0281921371592122e-23,3.3015478417083243e-07,0.0,0.1870000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.88,0.0,0.0,-9.7803253359,0.010281851933103525,0.010028960303600155,-9.769977304541897,0.0,0.0,0.0,5.924593693218433e-05,7.316804911945927e-05,0.00011763911203793271,1.5617066723651016e-06,2.060810287881424e-23,3.016419414029606e-07,0.0,0.1880000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.89,0.0,0.0,-9.7803253359,0.010036514496599374,0.009704131221948542,-9.771280536740642,0.0,0.0,0.0,0.00010320643878948532,0.00014510491984104343,-0.00028313477269503956,1.5249810362920646e-06,2.094060087219794e-23,2.742733916369323e-07,0.0,0.1890000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.9,0.0,0.0,-9.7803253359,0.010174828242594896,0.009891455847522013,-9.770449460320163,0.0,0.0,0.0,7.548998571852576e-05,0.00015324483661490146,-9.651872275413791e-05,1.4887257146487636e-06,2.1279555646715492e-23,2.48009416973588e-07,0.0,0.1900000000000001,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.91,0.0,0.0,-9.7803253359,0.010619949685963633,0.009804666571563043,-9.770520458206695,0.0,0.0,0.0,5.054795975979804e-05,0.00011468600351708457,8.5881150807663e-05,1.4529449478241842e-06,2.1625110926245763e-23,2.2281129717461782e-07,0.0,0.19100000000000011,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.92,0.0,0.0,-9.7803253359,0.009991551382240615,0.010137402064010318,-9.77025952579624,0.0,0.0,0.0,-0.00010053503867490189,1.3717133853374576e-05,8.925346815331435e-06,1.4176417450050243e-06,2.1977413951490802e-23,1.9864132126011075e-07,0.0,0.19200000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.93,0.0,0.0,-9.7803253359,0.010127526783429147,0.010331393091154484,-9.770398385895968,0.0,0.0,0.0,-8.360386362620844e-05,-2.312452400381877e-06,9.215444931166186e-05,1.3828179669679053e-06,2.2336615570341528e-23,1.7546279506602986e-07,0.0,0.19300000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.94,0.0,0.0,-9.7803253359,0.010370452923536206,0.009964617942346212,-9.76943275430744,0.0,0.0,0.0,8.925170107950538e-05,9.394558205463169e-05,-0.00018645112683497787,1.3484744049181282e-06,2.2702870330551726e-23,1.5324004514447186e-07,0.0,0.19400000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.95,0.0,0.0,-9.7803253359,0.00982877360422992,0.01002133164913541,-9.770624160604452,0.0,0.0,0.0,-1.1018728006619896e-05,3.905154774207244e-05,4.530594346222004e-05,1.314610855461827e-06,2.3076336574452157e-23,1.319384193713936e-07,0.0,0.19500000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.96,0.0,0.0,-9.7803253359,0.010396840362966769,0.010189232953692376,-9.770178924138536,0.0,0.0,0.0,-1.1717331849749054e-05,0.00031585995480765366,-1.7742471901237325e-05,1.2812261917660423e-06,2.345717653626308e-23,1.1152428458099457e-07,0.0,0.19600000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.97,0.0,0.0,-9.7803253359,0.00999600936302974,0.010266622989035636,-9.77000390268314,0.0,0.0,0.0,2.183526206659367e-05,0.00021980042064123262,0.00020329556752141678,1.248318431036025e-06,2.3845556441656048e-23,9.196502156048665e-08,0.0,0.19700000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.98,0.0,0.0,-9.7803253359,0.009960767472550558,0.010124740737393988,-9.770422471442746,0.0,0.0,0.0,2.3956237951012805e-05,5.996331381049265e-06,0.00022227391447146016,1.215884798368307e-06,2.424164660994198e-23,7.322901767789862e-08,0.0,0.19800000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.99,0.0,0.0,-9.7803253359,0.00993357798965632,0.00993898136390176,-9.770031543686684,0.0,0.0,0.0,1.8284764933116932e-05,8.859324006726085e-05,-0.00027750506210546177,1.1839217871240833e-06,2.4645621558407597e-23,5.528565742726393e-08,0.0,0.19900000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.0,0.0,-9.7803253359,0.01030911226078811,0.0099629460055833,-9.769889251146273,0.0,0.0,0.0,7.450696020819259e-05,0.00028230741516074555,0.00011148925666343663,1.1524252159037093e-06,2.5057660109626665e-23,3.810531112839881e-08,0.0,0.20000000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.01,0.0,0.0,-9.7803253359,0.00977491108060603,0.010248149219453563,-9.770113021003283,0.0,0.0,0.0,3.429683934198917e-05,7.85437938979801e-05,0.00014215116101537592,1.1213902822668828e-06,2.5477945500818717e-23,2.16593220425712e-08,0.0,0.20100000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.02,0.0,0.0,-9.7803253359,0.009455922930663968,0.010109742786526635,-9.770885455899597,0.0,0.0,0.0,-0.00012318358704019542,0.00010802571231082199,-0.0001331320111660765,1.0908116132847599e-06,2.5906665496329293e-23,5.919992068521419e-09,0.0,0.20200000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.03,0.0,0.0,-9.7803253359,0.010562021118494512,0.010182011794274684,-9.770320887239825,0.0,0.0,0.0,0.00019303230789561457,-0.00018826751749962244,4.6926554809790636e-05,1.0606833130694558e-06,2.634401250235744e-23,-9.139433722310041e-09,0.0,0.20300000000000012,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.04,0.0,0.0,-9.7803253359,0.00971602033808083,0.009704092407986257,-9.769661615514622,0.0,0.0,0.0,-6.644916947549221e-05,-0.00024092052392507576,5.604707227197531e-05,1.030999007394271e-06,2.679018368456181e-23,-2.354478357931828e-08,0.0,0.20400000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.05,0.0,0.0,-9.7803253359,0.010022735732648103,0.009933756439720968,-9.770607772188729,0.0,0.0,0.0,-0.00013510802700179584,9.169824505609396e-05,3.591434659347032e-05,1.0017518855089666e-06,2.7245381088474983e-23,-3.732097640101e-08,0.0,0.20500000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.06,0.0,0.0,-9.7803253359,0.010017331611455276,0.010393212491970527,-9.77086377768607,0.0,0.0,0.0,9.595567098602374e-05,0.0001709967177281969,0.0002011033946083496,9.729347392982263e-07,2.77098117623954e-23,-5.049203975495854e-08,0.0,0.20600000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.07,0.0,0.0,-9.7803253359,0.010797049661222548,0.010375281024382068,-9.769758905078115,0.0,0.0,0.0,-4.324482972748564e-05,8.065409877886023e-06,-8.090155997662974e-05,9.445399998772023e-07,2.818368788331189e-23,-6.308112844428859e-08,0.0,0.20700000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.08,0.0,0.0,-9.7803253359,0.010444244322927143,0.010418122247983552,-9.770790854695683,0.0,0.0,0.0,-4.196600845424116e-05,3.101674183931898e-05,6.389726256312683e-05,9.165597717509274e-07,2.866722688555148e-23,-7.511054349913852e-08,0.0,0.20800000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.09,0.0,0.0,-9.7803253359,0.009761157247286337,0.009324899279455906,-9.76985771048939,0.0,0.0,0.0,1.947953650143742e-05,-9.874698035262507e-05,-0.0003519223768398098,8.889858646556624e-07,2.9160651592402e-23,-8.660175147107321e-08,0.0,0.20900000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.1,0.0,0.0,-9.7803253359,0.010342820939043372,0.009569663314911945,-9.770859531103747,0.0,0.0,0.0,5.9201566457996684e-05,3.087102467003022e-05,-3.766106418211277e-05,8.618098231834834e-07,2.9664190350281437e-23,-9.757540393187774e-08,0.0,0.21000000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.11,0.0,0.0,-9.7803253359,0.010039006624240615,0.010143908132818926,-9.770503986292487,0.0,0.0,0.0,-9.010003231025292e-05,-1.653701592528109e-05,-2.1292224476467273e-05,8.35022954309055e-07,3.017807716630027e-23,-1.080513570746682e-07,0.0,0.21100000000000013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.12,0.0,0.0,-9.7803253359,0.01010926927954792,0.009704399229535449,-9.769383343875878,0.0,0.0,0.0,4.286211339434183e-05,0.0001241416978920802,-5.218406745935542e-05,8.086163529208489e-07,3.070255184826969e-23,-1.1804869133554717e-07,0.0,0.21200000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.13,0.0,0.0,-9.7803253359,0.00979571845089054,0.010318757895256856,-9.769892915240067,0.0,0.0,0.0,4.3260338562865544e-05,9.864027112382607e-05,-5.2063148576529416e-05,7.825809254561299e-07,3.1237860147904247e-23,-1.2758573096148117e-07,0.0,0.21300000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.14,0.0,0.0,-9.7803253359,0.009761957818366397,0.009602825023988166,-9.77064124641112,0.0,0.0,0.0,-0.0001499298496927693,-0.0003230441850385834,-4.80517021696796e-05,7.56907411750133e-07,3.178425390695706e-23,-1.366800634429248e-07,0.0,0.21400000000000016,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
