ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-1.077000703662633896e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.078000701963901520e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.079000704921782017e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.080000703223049641e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.081000701524317265e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.082000704482197762e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.083000702783465385e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.084000701084733009e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.085000704042613506e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.086000702343881130e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.087000705301761627e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.088000703603029251e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.089000701904296875e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.090000704862177372e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.091000703163444996e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.092000701464712620e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.093000704422593117e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.094000702723860741e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.095000701025128365e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.096000703983008862e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.097000702284276485e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.098000705242156982e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.099000703543424606e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.100000701844692230e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.101000704802572727e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.102000703103840351e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.103000701405107975e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.104000704362988472e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.105000702664256096e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.106000700965523720e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.107000703923404217e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.108000702224671841e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.109000705182552338e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.110000703483819962e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.111000701785087585e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.112000704742968082e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.113000703044235706e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.114000701345503330e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.115000704303383827e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.116000702604651451e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.117000700905919075e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.118000703863799572e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.119000702165067196e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.120000705122947693e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.121000703424215317e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.122000701725482941e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.123000704683363438e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.124000702984631062e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.125000701285898685e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.126000704243779182e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.127000702545046806e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.128000700846314430e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.129000703804194927e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.130000702105462551e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.131000705063343048e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.132000703364610672e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.133000701665878296e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.134000704623758793e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.135000702925026417e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.136000701226294041e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.137000704184174538e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.138000702485442162e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.139000700786709785e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.140000703744590282e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.141000702045857906e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.142000705003738403e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.143000703305006027e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.144000701606273651e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.145000704564154148e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.146000702865421772e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.147000701166689396e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.148000704124569893e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.149000702425837517e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.150000700727105141e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.151000703684985638e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.152000701986253262e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.153000704944133759e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.154000703245401382e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.155000701546669006e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.156000704504549503e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.157000702805817127e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.158000701107084751e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.159000704064965248e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.160000702366232872e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.161000705324113369e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.162000703625380993e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.163000701926648617e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.164000704884529114e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.165000703185796738e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.166000701487064362e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.167000704444944859e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.168000702746212482e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.169000701047480106e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.170000704005360603e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.171000702306628227e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.172000705264508724e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.173000703565776348e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.174000701867043972e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.175000704824924469e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.176000703126192093e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.177000701427459717e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.178000704385340214e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.179000702686607838e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.180000700987875462e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.181000703945755959e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.182000702247023582e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.183000705204904079e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.184000703506171703e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.185000701807439327e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.186000704765319824e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.187000703066587448e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.188000701367855072e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.189000704325735569e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.190000702627003193e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.191000700928270817e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.192000703886151314e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.193000702187418938e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.194000705145299435e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.195000703446567059e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.196000701747834682e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.197000704705715179e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.198000703006982803e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.199000701308250427e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.200000704266130924e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.201000702567398548e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.202000700868666172e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.203000703826546669e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.204000702127814293e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.205000705085694790e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.206000703386962414e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.207000701688230038e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.208000704646110535e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.209000702947378159e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.210000701248645782e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.211000704206526279e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.212000702507793903e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.213000700809061527e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.214000703766942024e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.215000702068209648e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.216000705026090145e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.217000703327357769e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.218000701628625393e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.219000704586505890e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.220000702887773514e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.221000701189041138e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.222000704146921635e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.223000702448189259e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.224000700749456882e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.225000703707337379e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.226000702008605003e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.227000704966485500e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.228000703267753124e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.229000701569020748e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.230000704526901245e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.231000702828168869e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.232000701129436493e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.233000704087316990e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.234000702388584614e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.235000705346465111e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.236000703647732735e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.237000701949000359e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.238000704906880856e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.239000703208148479e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.240000701509416103e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.241000704467296600e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.242000702768564224e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.243000701069831848e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.244000704027712345e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.245000702328979969e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.246000705286860466e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.247000703588128090e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.248000701889395714e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.249000704847276211e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.250000703148543835e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.251000701449811459e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.252000704407691956e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.253000702708959579e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.254000701010227203e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.255000703968107700e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.256000702269375324e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.257000705227255821e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.258000703528523445e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.259000701829791069e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.260000704787671566e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.261000703088939190e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.262000701390206814e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.263000704348087311e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.264000702649354935e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.265000700950622559e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.266000703908503056e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.267000702209770679e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.268000705167651176e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.269000703468918800e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.270000701770186424e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.271000704728066921e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.272000703029334545e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.273000701330602169e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.274000704288482666e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.275000702589750290e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.276000700891017914e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.277000703848898411e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.278000702150166035e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.279000705108046532e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.280000703409314156e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.281000701710581779e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.282000704668462276e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.283000702969729900e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.284000701270997524e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.285000704228878021e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.286000702530145645e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.287000700831413269e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.288000703789293766e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.289000702090561390e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.290000705048441887e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.291000703349709511e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.292000701650977135e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.293000704608857632e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.294000702910125256e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.295000701211392879e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.296000704169273376e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.297000702470541000e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.298000700771808624e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.299000703729689121e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.300000702030956745e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.301000704988837242e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.302000703290104866e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.303000701591372490e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.304000704549252987e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.305000702850520611e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.306000701151788235e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.307000704109668732e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.308000702410936356e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.309000700712203979e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.310000703670084476e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.311000701971352100e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.312000704929232597e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.313000703230500221e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.314000701531767845e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.315000704489648342e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.316000702790915966e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.317000701092183590e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.318000704050064087e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.319000702351331711e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.320000705309212208e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.321000703610479832e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.322000701911747456e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.323000704869627953e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.324000703170895576e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.325000701472163200e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.326000704430043697e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.327000702731311321e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.328000701032578945e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.329000703990459442e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.330000702291727066e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.331000705249607563e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.332000703550875187e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.333000701852142811e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.334000704810023308e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.335000703111290932e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.336000701412558556e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.337000704370439053e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.338000702671706676e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.339000700972974300e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.340000703930854797e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.341000702232122421e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.342000705190002918e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.343000703491270542e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.344000701792538166e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.345000704750418663e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.346000703051686287e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.347000701352953911e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.348000704310834408e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.349000702612102032e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.350000700913369656e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.351000703871250153e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.352000702172517776e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.353000705130398273e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.354000703431665897e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.355000701732933521e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.356000704690814018e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.357000702992081642e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.358000701293349266e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.359000704251229763e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.360000702552497387e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.361000700853765011e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.362000703811645508e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.363000702112913132e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.364000705070793629e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.365000703372061253e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.366000701673328876e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.367000704631209373e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.368000702932476997e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.369000701233744621e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.370000704191625118e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.371000702492892742e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.372000700794160366e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.373000703752040863e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.374000702053308487e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.375000705011188984e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.376000703312456608e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.377000701613724232e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.378000704571604729e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.379000702872872353e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.380000701174139977e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.381000704132020473e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.382000702433288097e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.383000700734555721e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.384000703692436218e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.385000701993703842e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.386000704951584339e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.387000703252851963e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.388000701554119587e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.389000704512000084e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.390000702813267708e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.391000701114535332e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.392000704072415829e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.393000702373683453e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.394000705331563950e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.395000703632831573e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.396000701934099197e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.397000704891979694e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.398000703193247318e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.399000701494514942e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.400000704452395439e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.401000702753663063e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.402000701054930687e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.403000704012811184e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.404000702314078808e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.405000705271959305e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.406000703573226929e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.407000701874494553e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.408000704832375050e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.409000703133642673e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.410000701434910297e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.411000704392790794e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.412000702694058418e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.413000700995326042e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.414000703953206539e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.415000702254474163e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.416000705212354660e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.417000703513622284e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.418000701814889908e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.419000704772770405e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.420000703074038029e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.421000701375305653e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.422000704333186150e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.423000702634453773e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.424000700935721397e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.425000703893601894e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.426000702194869518e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.427000705152750015e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.428000703454017639e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.429000701755285263e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.430000704713165760e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.431000703014433384e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.432000701315701008e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.433000704273581505e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.434000702574849129e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.435000700876116753e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.436000703833997250e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.437000702135264874e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.438000705093145370e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.439000703394412994e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.440000701695680618e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.441000704653561115e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.442000702954828739e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.443000701256096363e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.444000704213976860e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.445000702515244484e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.446000700816512108e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.447000703774392605e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.448000702075660229e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.449000705033540726e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.450000703334808350e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.451000701636075974e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.452000704593956470e-01,1.273380639031529427e-01,0.000000000000000000e+00
-1.453000702895224094e-01,1.273380639031529427e-01,0.000000000000000000e+00
