q0 (),q1,q2,q3
7.148389245460502472e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.992891476019388319e-01
7.153879244275138660e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.987274988028550071e-01
7.159364830217621600e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.981654189935434518e-01
7.164845999904165819e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.976029085207233749e-01
7.170322749953712549e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.970399677313793285e-01
7.175795076987925292e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.964765969727615413e-01
7.181262977631198696e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.959127965923854742e-01
7.186726448510656340e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.953485669380314871e-01
7.192185486256156279e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.947839083577447283e-01
7.197640087500287720e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.942188211998350234e-01
7.203090248878379898e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.936533058128764306e-01
7.208535967028499858e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.930873625457074638e-01
7.213977238591453567e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.925209917474302035e-01
7.219414060210791462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.919541937674106302e-01
7.224846428532810672e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.913869689552782916e-01
7.230274340206551686e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.908193176609258579e-01
7.235697791883806129e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.902512402345092335e-01
7.241116780219116755e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.896827370264470014e-01
7.246531301869779673e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.891138083874206455e-01
7.251941353495845455e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.885444546683739953e-01
7.257346931760122466e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.879746762205127819e-01
7.262748033328177977e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.874044733953051933e-01
7.268144654868342602e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.868338465444808749e-01
7.273536793051706972e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.862627960200311517e-01
7.278924444552131723e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.856913221742086950e-01
7.284307606046240835e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.851194253595273009e-01
7.289686274213430517e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.845471059287616677e-01
7.295060445735868093e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.839743642349470631e-01
7.300430117298493116e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.834012006313795462e-01
7.305795285589025134e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.828276154716149682e-01
7.311155947297957036e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.822536091094697497e-01
7.316512099118563928e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.816791818990196594e-01
7.321863737746900913e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.811043341946003693e-01
7.327210859881809757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.805290663508066773e-01
7.332553462224916663e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.799533787224928405e-01
7.337891541480636715e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.793772716647719090e-01
7.343225094356172766e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.788007455330156148e-01
7.348554117561522103e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.782238006828541499e-01
7.353878607809476442e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.776464374701762772e-01
7.359198561815621931e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.770686562511285533e-01
7.364513976298343589e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.764904573821153289e-01
7.369824847978826421e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.759118412197989700e-01
7.375131173581057631e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.753328081210988598e-01
7.380432949831831069e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.747533584431916198e-01
7.385730173460741677e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.741734925435111103e-01
7.391022841200198812e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.735932107797475421e-01
7.396310949785417366e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.730125135098480316e-01
7.401594495954425534e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.724314010920158236e-01
7.406873476448069260e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.718498738847101803e-01
7.412147888010005570e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.712679322466463816e-01
7.417417727386712567e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.706855765367951694e-01
7.422682991327490543e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.701028071143828591e-01
7.427943676584458643e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.695196243388908952e-01
7.433199779912562644e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.689360285700556297e-01
7.438451298069572726e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.683520201678685435e-01
7.443698227816089030e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.677675994925750258e-01
7.448940565915542766e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.671827669046752618e-01
7.454178309134196212e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.665975227649234558e-01
7.459411454241144934e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.660118674343273870e-01
7.464639998008322230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.654258012741489647e-01
7.469863937210500238e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.648393246459030070e-01
7.475083268625292154e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.642524379113577959e-01
7.480297989033148909e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.636651414325346332e-01
7.485508095217371372e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.630774355717075075e-01
7.490713583964104805e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.624893206914028720e-01
7.495914452062339972e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.619007971543995339e-01
7.501110696303920911e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.613118653237284317e-01
7.506302313483543820e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.607225255626721916e-01
7.511489300398757063e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.601327782347653494e-01
7.516671653849968937e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.595426237037935735e-01
7.521849370640441013e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.589520623337937755e-01
7.527022447576298125e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.583610944890541106e-01
7.532190881466526156e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.577697205341129782e-01
7.537354669122977580e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.571779408337596884e-01
7.542513807360365918e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.565857557530336841e-01
7.547668292996276840e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.559931656572244307e-01
7.552818122851163718e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.554001709118713048e-01
7.557963293748354294e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.548067718827632611e-01
7.563103802514048457e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.542129689359387212e-01
7.568239645977320462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.536187624376849081e-01
7.573370820970125594e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.530241527545385116e-01
7.578497324327295726e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.524291402532845785e-01
7.583619152886548198e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.518337253009567345e-01
7.588736303488480273e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.512379082648367401e-01
7.593848772976576900e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.506416895124546018e-01
7.598956558197209610e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.500450694115879058e-01
7.604059655999640954e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.494480483302619289e-01
7.609158063236022285e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.488506266367494169e-01
7.614251776761400414e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.482528046995698068e-01
7.619340793433716508e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.476545828874898936e-01
7.624425110113810522e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.470559615695229416e-01
7.629504723665420096e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.464569411149286848e-01
7.634579630955183882e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.458575218932128825e-01
7.639649828852644875e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.452577042741276525e-01
7.644715314230249303e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.446574886276703609e-01
7.649776083963352180e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.440568753240843991e-01
7.654832134930215082e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.434558647338581849e-01
7.659883464012013921e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.428544572277251623e-01
7.664930068092833393e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.422526531766638014e-01
7.669971944059674751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.416504529518969324e-01
7.675009088802455803e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.410478569248920788e-01
7.680041499214013134e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.404448654673606800e-01
7.685069172190102105e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.398414789512582024e-01
7.690092104629402403e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.392376977487836953e-01
7.695110293433515825e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.386335222323796801e-01
7.700123735506972933e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.380289527747321499e-01
7.705132427757229729e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.374239897487697926e-01
7.710136367094673204e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.368186335276643240e-01
7.715135550432622447e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.362128844848297105e-01
7.720129974687329755e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.356067429939223912e-01
7.725119636777982857e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.350002094288411669e-01
7.730104533626708241e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.343932841637260900e-01
7.735084662158571156e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.337859675729592412e-01
7.740060019301577832e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.331782600311641751e-01
7.745030601986677699e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.325701619132052533e-01
7.749996407147766719e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.319616735941880892e-01
7.754957431721685168e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.313527954494586591e-01
7.759913672648224292e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.307435278546038582e-01
7.764865126870127421e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.301338711854502783e-01
7.769811791333086637e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.295238258180649860e-01
7.774753662985750546e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.289133921287545226e-01
7.779690738779726500e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.283025704940650158e-01
7.784623015669576152e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.276913612907820683e-01
7.789550490612825451e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.270797648959300918e-01
7.794473160569957981e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.264677816867725291e-01
7.799391022504424953e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.258554120408114096e-01
7.804304073382640761e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.252426563357871281e-01
7.809212310173990756e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.246295149496779997e-01
7.814115729850826808e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.240159882607005937e-01
7.819014329388471740e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.234020766473090669e-01
7.823908105765225995e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.227877804881947199e-01
7.828797055962360973e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.221731001622865520e-01
7.833681176964126802e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.215580360487500400e-01
7.838560465757752338e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.209425885269878043e-01
7.843434919333447386e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.203267579766386097e-01
7.848304534684402700e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.197105447775779208e-01
7.853169308806796645e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.190939493099167912e-01
7.858029238699790753e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.184769719540024191e-01
7.862884321365536389e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.178596130904173700e-01
7.867734553809175857e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.172418730999795766e-01
7.872579933038840183e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.166237523637422280e-01
7.877420456065657994e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.160052512629931032e-01
7.882256119903749969e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.153863701792547936e-01
7.887086921570235498e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.147671094942843695e-01
7.891912858085234905e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.141474695900728253e-01
7.896733926471866116e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.135274508488451906e-01
7.901550123756254651e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.129070536530601965e-01
7.906361446967525852e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.122862783854100543e-01
7.911167893137813767e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.116651254288200112e-01
7.915969459302262257e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.110435951664484611e-01
7.920766142499022777e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.104216879816866115e-01
7.925557939769261040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.097994042581579288e-01
7.930344848157154791e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.091767443797183601e-01
7.935126864709899364e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.085537087304557780e-01
7.939903986477706566e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.079302976946897585e-01
7.944676210513808012e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.073065116569718036e-01
7.949443533874455126e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.066823510020843413e-01
7.954205953618923575e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.060578161150409482e-01
7.958963466809513276e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.054329073810861273e-01
7.963716070511552836e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.048076251856951968e-01
7.968463761793395106e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.041819699145734024e-01
7.973206537726427179e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.035559419536564718e-01
7.977944395385067056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.029295416891098380e-01
7.982677331846763646e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.023027695073287502e-01
7.987405344192005652e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.016756257949376074e-01
7.992128429504318232e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.010481109387902920e-01
7.996846584870263008e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.004202253259695032e-01
8.001559807379446942e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.997919693437866462e-01
8.006268094124515677e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.991633433797814989e-01
8.010971442201162418e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.985343478217222124e-01
8.015669848708125711e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.979049830576047553e-01
8.020363310747191665e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.972752494756530250e-01
8.025051825423197283e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.966451474643182928e-01
8.029735389844031568e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.960146774122790925e-01
8.034414001120637749e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.953838397084411094e-01
8.039087656367011059e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.947526347419367365e-01
8.043756352700206502e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.941210629021249634e-01
8.048420087240338860e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.934891245785908209e-01
8.053078857110582689e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.928568201611458255e-01
8.057732659437172318e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.922241500398269798e-01
8.062381491349410734e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.915911146048971059e-01
8.067025349979664028e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.909577142468441791e-01
8.071664232463366950e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.903239493563814388e-01
8.076298135939024014e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.896898203244469450e-01
8.080927057548210612e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.890553275422031332e-01
8.085550994435574124e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.884204714010372594e-01
8.090169943748840575e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.877852522925604006e-01
8.094783902638806872e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.871496706086076767e-01
8.099392868259354117e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.865137267412375843e-01
8.103996837767438732e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.858774210827325524e-01
8.108595808323102450e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.852407540255977203e-01
8.113189777089467869e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.846037259625613824e-01
8.117778741232745121e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.839663372865743218e-01
8.122362697922230756e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.833285883908100322e-01
8.126941644330308856e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.826904796686640520e-01
8.131515577632455472e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.820520115137538530e-01
8.136084495007239736e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.814131843199187299e-01
8.140648393636323865e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.807739984812193557e-01
8.145207270704464264e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.801344543919377816e-01
8.149761123399518192e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.794945524465766606e-01
8.154309948912439321e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.788542930398599129e-01
8.158853744437284394e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.782136765667317269e-01
8.163392507171212120e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.775727034223563372e-01
8.167926234314484280e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.769313740021182468e-01
8.172454923070471278e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.762896887016217828e-01
8.176978570645651034e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.756476479166905413e-01
8.181497174249607873e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.750052520433676095e-01
8.186010731095043624e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.743625014779150106e-01
8.190519238397766522e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.737193966168137038e-01
8.195022693376704526e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.730759378567628071e-01
8.199521093253898663e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.724321255946802633e-01
8.204014435254511906e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.717879602277017304e-01
8.208502716606824734e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.711434421531808026e-01
8.212985934542238464e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.704985717686885671e-01
8.217464086295279690e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.698533494720136039e-01
8.221937169103600285e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.692077756611612083e-01
8.226405180207976287e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.685618507343539463e-01
8.230868116852315675e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.679155750900306554e-01
8.235325976283653926e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.672689491268466666e-01
8.239778755752158457e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.666219732436733603e-01
8.244226452511133063e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.659746478395979441e-01
8.248669063817014591e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.653269733139232311e-01
8.253106586929376265e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.646789500661675287e-01
8.257539019110932133e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.640305784960640834e-01
8.261966357627533730e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.633818590035609697e-01
8.266388599748176746e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.627327919888210905e-01
8.270805742745001021e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.620833778522213997e-01
8.275217783893289436e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.614336169943534571e-01
8.279624720471474575e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.607835098160220966e-01
8.284026549761135394e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.601330567182463138e-01
8.288423269047003883e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.594822581022581565e-01
8.292814875616960624e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.588311143695029459e-01
8.297201366762043673e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.581796259216388334e-01
8.301582739776445230e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.575277931605366888e-01
8.305958991957512749e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.568756164882795456e-01
8.310330120605754489e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.562230963071629342e-01
8.314696123024839514e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.555702330196939931e-01
8.319056996521597691e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.549170270285915807e-01
8.323412738406021916e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.542634787367859417e-01
8.327763345991273658e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.536095885474187073e-01
8.332108816593679634e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.529553568638418959e-01
8.336449147532732917e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.523007840896188014e-01
8.340784336131101817e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.516458706285225499e-01
8.345114379714622110e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.509906168845366548e-01
8.349439275612307032e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.503350232618547944e-01
8.353759021156343945e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.496790901648798133e-01
8.358073613682094338e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.490228179982243883e-01
8.362383050528102713e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.483662071667100291e-01
8.366687329036091025e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.477092580753673001e-01
8.370986446550964244e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.470519711294354881e-01
8.375280400420810345e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.463943467343620464e-01
8.379569187996903645e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.457363852958029282e-01
8.383852806633704802e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.450780872196216986e-01
8.388131253688860811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.444194529118897563e-01
8.392404526523212782e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.437604827788857786e-01
8.396672622500789274e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.431011772270957216e-01
8.400935538988815177e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.424415366632122648e-01
8.405193273357709494e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.417815614941349223e-01
8.409445822981087559e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.411212521269694875e-01
8.413693185235764371e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.404606089690280335e-01
8.417935357501751259e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.397996324278284686e-01
8.422172337162263656e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.391383229110942032e-01
8.426404121603721098e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.384766808267542615e-01
8.430630708215746116e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.378147065829427254e-01
8.434852094391166455e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.371524005879985131e-01
8.439068277526019513e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.364897632504652680e-01
8.443279255019551233e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.358267949790910256e-01
8.447485024274220544e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.351634961828278803e-01
8.451685582695697141e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.344998672708318743e-01
8.455880927692864812e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.338359086524627761e-01
8.460071056677824775e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.331716207372834138e-01
8.464255967065894559e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.325070039350600082e-01
8.468435656275610235e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.318420586557617291e-01
8.472610121728731958e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.311767853095600289e-01
8.476779360850237310e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.305111843068291977e-01
8.480943371068331293e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.298452560581451420e-01
8.485102149814442996e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.291790009742859402e-01
8.489255694523227813e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.285124194662311758e-01
8.493404002632571892e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.278455119451618271e-01
8.497547071583591016e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.271782788224600447e-01
8.501684898820629499e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.265107205097087073e-01
8.505817481791270174e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.258428374186912002e-01
8.509944817946327733e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.251746299613915259e-01
8.514066904739852060e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.245060985499935269e-01
8.518183739629134887e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.238372435968809970e-01
