ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-1.981705820481997719e-03,-9.801675471115526075e-03,0.000000000000000000e+00
-1.966306946156006104e-03,-9.804776233729082385e-03,0.000000000000000000e+00
-1.950903220163089941e-03,-9.807852804031944038e-03,0.000000000000000000e+00
-1.935494680510411319e-03,-9.810905174432985390e-03,0.000000000000000000e+00
-1.920081365217010411e-03,-9.813933337400779569e-03,0.000000000000000000e+00
-1.904663312313710499e-03,-9.816937285463636642e-03,0.000000000000000000e+00
-1.889240559843024516e-03,-9.819917011209617491e-03,0.000000000000000000e+00
-1.873813145859060938e-03,-9.822872507286540752e-03,0.000000000000000000e+00
-1.858381108427430107e-03,-9.825803766402015776e-03,0.000000000000000000e+00
-1.842944485625150992e-03,-9.828710781323451301e-03,0.000000000000000000e+00
-1.827503315540554693e-03,-9.831593544878078003e-03,0.000000000000000000e+00
-1.812057636273194236e-03,-9.834452049952960642e-03,0.000000000000000000e+00
-1.796607485933747429e-03,-9.837286289495025815e-03,0.000000000000000000e+00
-1.781152902643924922e-03,-9.840096256511067160e-03,0.000000000000000000e+00
-1.765693924536374361e-03,-9.842881944067771380e-03,0.000000000000000000e+00
-1.750230589754586934e-03,-9.845643345291728646e-03,0.000000000000000000e+00
-1.734762936452804993e-03,-9.848380453369460358e-03,0.000000000000000000e+00
-1.719291002795924912e-03,-9.851093261547420876e-03,0.000000000000000000e+00
-1.703814826959405360e-03,-9.853781763132025279e-03,0.000000000000000000e+00
-1.688334447129171247e-03,-9.856445951489666707e-03,0.000000000000000000e+00
-1.672849901501521127e-03,-9.859085820046723306e-03,0.000000000000000000e+00
-1.657361228283032442e-03,-9.861701362289580775e-03,0.000000000000000000e+00
-1.641868465690466111e-03,-9.864292571764649714e-03,0.000000000000000000e+00
-1.626371651950674372e-03,-9.866859442078377770e-03,0.000000000000000000e+00
-1.610870825300503859e-03,-9.869401966897268716e-03,0.000000000000000000e+00
-1.595366023986704304e-03,-9.871920139947894593e-03,0.000000000000000000e+00
-1.579857286265830968e-03,-9.874413955016913061e-03,0.000000000000000000e+00
-1.564344650404152909e-03,-9.876883405951086478e-03,0.000000000000000000e+00
-1.548828154677556494e-03,-9.879328486657285371e-03,0.000000000000000000e+00
-1.533307837371453240e-03,-9.881749191102517926e-03,0.000000000000000000e+00
-1.517783736780682667e-03,-9.884145513313938661e-03,0.000000000000000000e+00
-1.502255891209420364e-03,-9.886517447378858833e-03,0.000000000000000000e+00
-1.486724338971081054e-03,-9.888864987444767260e-03,0.000000000000000000e+00
-1.471189118388226223e-03,-9.891188127719342457e-03,0.000000000000000000e+00
-1.455650267792468495e-03,-9.893486862470466520e-03,0.000000000000000000e+00
-1.440107825524376871e-03,-9.895761186026238998e-03,0.000000000000000000e+00
-1.424561829933382621e-03,-9.898011092774995981e-03,0.000000000000000000e+00
-1.409012319377684740e-03,-9.900236577165311830e-03,0.000000000000000000e+00
-1.393459332224154324e-03,-9.902437633706026934e-03,0.000000000000000000e+00
-1.377902906848241541e-03,-9.904614256966252916e-03,0.000000000000000000e+00
-1.362343081633879145e-03,-9.906766441575389978e-03,0.000000000000000000e+00
-1.346779894973389440e-03,-9.908894182223133840e-03,0.000000000000000000e+00
-1.331213385267388449e-03,-9.910997473659498291e-03,0.000000000000000000e+00
-1.315643590924691362e-03,-9.913076310694818663e-03,0.000000000000000000e+00
-1.300070550362217780e-03,-9.915130688199770906e-03,0.000000000000000000e+00
-1.284494302004897393e-03,-9.917160601105387205e-03,0.000000000000000000e+00
-1.268914884285574562e-03,-9.919166044403054244e-03,0.000000000000000000e+00
-1.253332335644914220e-03,-9.921147013144542698e-03,0.000000000000000000e+00
-1.237746694531305369e-03,-9.923103502442007229e-03,0.000000000000000000e+00
-1.222157999400768713e-03,-9.925035507468007306e-03,0.000000000000000000e+00
-1.206566288716859727e-03,-9.926943023455510676e-03,0.000000000000000000e+00
-1.190971600950574329e-03,-9.928826045697912439e-03,0.000000000000000000e+00
-1.175373974580254778e-03,-9.930684569549040261e-03,0.000000000000000000e+00
-1.159773448091493391e-03,-9.932518590423175184e-03,0.000000000000000000e+00
-1.144170059977038436e-03,-9.934328103795049894e-03,0.000000000000000000e+00
-1.128563848736699156e-03,-9.936113105199871273e-03,0.000000000000000000e+00
-1.112954852877250361e-03,-9.937873590233323867e-03,0.000000000000000000e+00
-1.097343110912337447e-03,-9.939609554551588969e-03,0.000000000000000000e+00
-1.081728661362382294e-03,-9.941320993871346351e-03,0.000000000000000000e+00
-1.066111542754486548e-03,-9.943007903969786412e-03,0.000000000000000000e+00
-1.050491793622338171e-03,-9.944670280684629257e-03,0.000000000000000000e+00
-1.034869452506115371e-03,-9.946308119914126430e-03,0.000000000000000000e+00
-1.019244557952391633e-03,-9.947921417617071327e-03,0.000000000000000000e+00
-1.003617148514041393e-03,-9.949510169812811333e-03,0.000000000000000000e+00
-9.879872627501439745e-04,-9.951074372581258237e-03,0.000000000000000000e+00
-9.723549392258885047e-04,-9.952614022062898635e-03,0.000000000000000000e+00
-9.567202165124793741e-04,-9.954129114458799138e-03,0.000000000000000000e+00
-9.410831331870408252e-04,-9.955619646030621980e-03,0.000000000000000000e+00
-9.254437278325214344e-04,-9.957085613100625024e-03,0.000000000000000000e+00
-9.098020390375992448e-04,-9.958527012051684307e-03,0.000000000000000000e+00
-8.941581053965864641e-04,-9.959943839327287107e-03,0.000000000000000000e+00
-8.785119655093342724e-04,-9.961336091431557960e-03,0.000000000000000000e+00
-8.628636579811376286e-04,-9.962703764929248251e-03,0.000000000000000000e+00
-8.472132214226395360e-04,-9.964046856445762240e-03,0.000000000000000000e+00
-8.315606944497366078e-04,-9.965365362667155322e-03,0.000000000000000000e+00
-8.159061156834831151e-04,-9.966659280340142701e-03,0.000000000000000000e+00
-8.002495237499959030e-04,-9.967928606272113273e-03,0.000000000000000000e+00
-7.845909572803594139e-04,-9.969173337331129620e-03,0.000000000000000000e+00
-7.689304549105297360e-04,-9.970393470445943623e-03,0.000000000000000000e+00
-7.532680552812396268e-04,-9.971589002605994734e-03,0.000000000000000000e+00
-7.376037970379032121e-04,-9.972759930861430783e-03,0.000000000000000000e+00
-7.219377188305207927e-04,-9.973906252323097577e-03,0.000000000000000000e+00
-7.062698593135826762e-04,-9.975027964162564917e-03,0.000000000000000000e+00
-6.906002571459750675e-04,-9.976125063612119662e-03,0.000000000000000000e+00
-6.749289509908834670e-04,-9.977197547964776134e-03,0.000000000000000000e+00
-6.592559795156980196e-04,-9.978245414574286529e-03,0.000000000000000000e+00
-6.435813813919177796e-04,-9.979268660855146120e-03,0.000000000000000000e+00
-6.279051952950555175e-04,-9.980267284282594992e-03,0.000000000000000000e+00
-6.122274599045422023e-04,-9.981241282392628450e-03,0.000000000000000000e+00
-5.965482139036311577e-04,-9.982190652782002224e-03,0.000000000000000000e+00
-5.808674959793034111e-04,-9.983115393108241142e-03,0.000000000000000000e+00
-5.651853448221717422e-04,-9.984015501089640865e-03,0.000000000000000000e+00
-5.495017991263850560e-04,-9.984890974505273090e-03,0.000000000000000000e+00
-5.338168975895334067e-04,-9.985741811194994225e-03,0.000000000000000000e+00
-5.181306789125521544e-04,-9.986568009059450593e-03,0.000000000000000000e+00
-5.024431817996265551e-04,-9.987369566060078432e-03,0.000000000000000000e+00
-4.867544449580962968e-04,-9.988146480219116038e-03,0.000000000000000000e+00
-4.710645070983598189e-04,-9.988898749619608969e-03,0.000000000000000000e+00
-4.553734069337793356e-04,-9.989626372405403104e-03,0.000000000000000000e+00
-4.396811831805845050e-04,-9.990329346781161995e-03,0.000000000000000000e+00
-4.239878745577776152e-04,-9.991007671012366864e-03,0.000000000000000000e+00
-4.082935197870376327e-04,-9.991661343425321806e-03,0.000000000000000000e+00
-3.925981575926249011e-04,-9.992290362407153792e-03,0.000000000000000000e+00
-3.769018267012852431e-04,-9.992894726405819605e-03,0.000000000000000000e+00
-3.612045658421549846e-04,-9.993474433930112782e-03,0.000000000000000000e+00
-3.455064137466647319e-04,-9.994029483549661877e-03,0.000000000000000000e+00
-3.298074091484443950e-04,-9.994559873894937399e-03,0.000000000000000000e+00
-3.141075907832271280e-04,-9.995065603657255285e-03,0.000000000000000000e+00
-2.984069973887541359e-04,-9.995546671588775162e-03,0.000000000000000000e+00
-2.827056677046788850e-04,-9.996003076502510756e-03,0.000000000000000000e+00
-2.670036404724714769e-04,-9.996434817272328160e-03,0.000000000000000000e+00
-2.513009544353232380e-04,-9.996841892832951035e-03,0.000000000000000000e+00
-2.355976483380510663e-04,-9.997224302179960609e-03,0.000000000000000000e+00
-2.198937609270016421e-04,-9.997582044369797416e-03,0.000000000000000000e+00
-2.041893309499561533e-04,-9.997915118519771702e-03,0.000000000000000000e+00
-1.884843971560343982e-04,-9.998223523808053015e-03,0.000000000000000000e+00
-1.727789982955993484e-04,-9.998507259473684086e-03,0.000000000000000000e+00
-1.570731731201614409e-04,-9.998766324816575624e-03,0.000000000000000000e+00
-1.413669603822830597e-04,-9.999000719197508047e-03,0.000000000000000000e+00
-1.256603988354828010e-04,-9.999210442038136692e-03,0.000000000000000000e+00
-1.099535272341399685e-04,-9.999395492820991813e-03,0.000000000000000000e+00
-9.424638433339882471e-05,-9.999555871089480311e-03,0.000000000000000000e+00
-7.853900888907309986e-05,-9.999691576447882271e-03,0.000000000000000000e+00
-6.283143965755028397e-05,-9.999802608561359635e-03,0.000000000000000000e+00
-4.712371539569597988e-05,-9.999888967155950992e-03,0.000000000000000000e+00
-3.141587486075837830e-05,-9.999950652018575054e-03,0.000000000000000000e+00
-1.570795681027251932e-05,-9.999987662997032387e-03,0.000000000000000000e+00
-1.964711277735998090e-15,-1.000000000000000021e-02,0.000000000000000000e+00
1.570795680634310299e-05,-9.999987662997039325e-03,0.000000000000000000e+00
3.141587485682897213e-05,-9.999950652018587197e-03,0.000000000000000000e+00
4.712371539176660082e-05,-9.999888967155968339e-03,0.000000000000000000e+00
6.283143965362093201e-05,-9.999802608561383921e-03,0.000000000000000000e+00
7.853900888514380211e-05,-9.999691576447911762e-03,0.000000000000000000e+00
9.424638432946959472e-05,-9.999555871089516740e-03,0.000000000000000000e+00
1.099535272302107927e-04,-9.999395492821035181e-03,0.000000000000000000e+00
1.256603988315537065e-04,-9.999210442038185265e-03,0.000000000000000000e+00
1.413669603783540465e-04,-9.999000719197563558e-03,0.000000000000000000e+00
1.570731731162325090e-04,-9.998766324816636339e-03,0.000000000000000000e+00
1.727789982916704979e-04,-9.998507259473751740e-03,0.000000000000000000e+00
1.884843971521056561e-04,-9.998223523808127608e-03,0.000000000000000000e+00
2.041893309460275467e-04,-9.997915118519851499e-03,0.000000000000000000e+00
2.198937609230731710e-04,-9.997582044369884152e-03,0.000000000000000000e+00
2.355976483341227037e-04,-9.997224302180052549e-03,0.000000000000000000e+00
2.513009544313950651e-04,-9.996841892833049914e-03,0.000000000000000000e+00
2.670036404685434666e-04,-9.996434817272432244e-03,0.000000000000000000e+00
2.827056677007510374e-04,-9.996003076502621779e-03,0.000000000000000000e+00
2.984069973848265051e-04,-9.995546671588891388e-03,0.000000000000000000e+00
3.141075907792996598e-04,-9.995065603657378450e-03,0.000000000000000000e+00
3.298074091445170894e-04,-9.994559873895067503e-03,0.000000000000000000e+00
3.455064137427376432e-04,-9.994029483549797185e-03,0.000000000000000000e+00
3.612045658382281128e-04,-9.993474433930253295e-03,0.000000000000000000e+00
3.769018266973585881e-04,-9.992894726405967057e-03,0.000000000000000000e+00
3.925981575886984629e-04,-9.992290362407308182e-03,0.000000000000000000e+00
4.082935197831114656e-04,-9.991661343425481401e-03,0.000000000000000000e+00
4.239878745538517733e-04,-9.991007671012533398e-03,0.000000000000000000e+00
4.396811831766588800e-04,-9.990329346781335468e-03,0.000000000000000000e+00
4.553734069298539275e-04,-9.989626372405581781e-03,0.000000000000000000e+00
4.710645070944347902e-04,-9.988898749619792850e-03,0.000000000000000000e+00
4.867544449541714850e-04,-9.988146480219308593e-03,0.000000000000000000e+00
5.024431817957020685e-04,-9.987369566060276191e-03,0.000000000000000000e+00
5.181306789086281015e-04,-9.986568009059653556e-03,0.000000000000000000e+00
5.338168975856095707e-04,-9.985741811195204126e-03,0.000000000000000000e+00
5.495017991224615452e-04,-9.984890974505489930e-03,0.000000000000000000e+00
5.651853448182485567e-04,-9.984015501089862910e-03,0.000000000000000000e+00
5.808674959753806592e-04,-9.983115393108470126e-03,0.000000000000000000e+00
5.965482138997087310e-04,-9.982190652782236412e-03,0.000000000000000000e+00
6.122274599006201010e-04,-9.981241282392869577e-03,0.000000000000000000e+00
6.279051952911339583e-04,-9.980267284282841322e-03,0.000000000000000000e+00
6.435813813879966540e-04,-9.979268660855399389e-03,0.000000000000000000e+00
6.592559795117772193e-04,-9.978245414574546737e-03,0.000000000000000000e+00
6.749289509869629920e-04,-9.977197547965041546e-03,0.000000000000000000e+00
6.906002571420551345e-04,-9.976125063612392013e-03,0.000000000000000000e+00
7.062698593096630685e-04,-9.975027964162842473e-03,0.000000000000000000e+00
7.219377188266016187e-04,-9.973906252323382071e-03,0.000000000000000000e+00
7.376037970339845802e-04,-9.972759930861720482e-03,0.000000000000000000e+00
7.532680552773213202e-04,-9.971589002606291371e-03,0.000000000000000000e+00
7.689304549066118630e-04,-9.970393470446245465e-03,0.000000000000000000e+00
7.845909572764420831e-04,-9.969173337331436666e-03,0.000000000000000000e+00
8.002495237460791142e-04,-9.967928606272427258e-03,0.000000000000000000e+00
8.159061156795667600e-04,-9.966659280340463625e-03,0.000000000000000000e+00
8.315606944458206863e-04,-9.965365362667481450e-03,0.000000000000000000e+00
8.472132214187241567e-04,-9.964046856446095307e-03,0.000000000000000000e+00
8.628636579772227914e-04,-9.962703764929586522e-03,0.000000000000000000e+00
8.785119655054200857e-04,-9.961336091431901435e-03,0.000000000000000000e+00
8.941581053926728195e-04,-9.959943839327639256e-03,0.000000000000000000e+00
9.098020390336861423e-04,-9.958527012052041660e-03,0.000000000000000000e+00
9.254437278286088741e-04,-9.957085613100989316e-03,0.000000000000000000e+00
9.410831331831288069e-04,-9.955619646030991476e-03,0.000000000000000000e+00
9.567202165085680063e-04,-9.954129114459175573e-03,0.000000000000000000e+00
9.723549392219775706e-04,-9.952614022063280275e-03,0.000000000000000000e+00
9.879872627462336909e-04,-9.951074372581646815e-03,0.000000000000000000e+00
1.003617148510131760e-03,-9.949510169813205115e-03,0.000000000000000000e+00
1.019244557948482651e-03,-9.947921417617472048e-03,0.000000000000000000e+00
1.034869452502206822e-03,-9.946308119914534090e-03,0.000000000000000000e+00
1.050491793618430489e-03,-9.944670280685043856e-03,0.000000000000000000e+00
1.066111542750579518e-03,-9.943007903970206215e-03,0.000000000000000000e+00
1.081728661358475913e-03,-9.941320993871771358e-03,0.000000000000000000e+00
1.097343110908431934e-03,-9.939609554552020915e-03,0.000000000000000000e+00
1.112954852873345281e-03,-9.937873590233761018e-03,0.000000000000000000e+00
1.128563848732794727e-03,-9.936113105200313628e-03,0.000000000000000000e+00
1.144170059973134874e-03,-9.934328103795499187e-03,0.000000000000000000e+00
1.159773448087590480e-03,-9.932518590423629681e-03,0.000000000000000000e+00
1.175373974576352518e-03,-9.930684569549503432e-03,0.000000000000000000e+00
1.190971600946672936e-03,-9.928826045698379080e-03,0.000000000000000000e+00
1.206566288712958767e-03,-9.926943023455984255e-03,0.000000000000000000e+00
1.222157999396868621e-03,-9.925035507468487825e-03,0.000000000000000000e+00
1.237746694527406145e-03,-9.923103502442492951e-03,0.000000000000000000e+00
1.253332335641015646e-03,-9.921147013145033625e-03,0.000000000000000000e+00
1.268914884281676855e-03,-9.919166044403552110e-03,0.000000000000000000e+00
1.284494302001000553e-03,-9.917160601105892009e-03,0.000000000000000000e+00
1.300070550358321591e-03,-9.915130688200282649e-03,0.000000000000000000e+00
1.315643590920796257e-03,-9.913076310695335611e-03,0.000000000000000000e+00
1.331213385263493995e-03,-9.910997473660020443e-03,0.000000000000000000e+00
1.346779894969495853e-03,-9.908894182223662930e-03,0.000000000000000000e+00
1.362343081629986425e-03,-9.906766441575924273e-03,0.000000000000000000e+00
1.377902906844349473e-03,-9.904614256966795885e-03,0.000000000000000000e+00
1.393459332220263122e-03,-9.902437633706575107e-03,0.000000000000000000e+00
1.409012319373794406e-03,-9.900236577165865207e-03,0.000000000000000000e+00
1.424561829929493154e-03,-9.898011092775554562e-03,0.000000000000000000e+00
1.440107825520488272e-03,-9.895761186026806253e-03,0.000000000000000000e+00
1.455650267788580979e-03,-9.893486862471038978e-03,0.000000000000000000e+00
1.471189118384339575e-03,-9.891188127719921855e-03,0.000000000000000000e+00
1.486724338967195273e-03,-9.888864987445351862e-03,0.000000000000000000e+00
1.502255891205535451e-03,-9.886517447379448639e-03,0.000000000000000000e+00
1.517783736776798838e-03,-9.884145513314535406e-03,0.000000000000000000e+00
1.533307837367570278e-03,-9.881749191103121610e-03,0.000000000000000000e+00
1.548828154673674616e-03,-9.879328486657894259e-03,0.000000000000000000e+00
1.564344650400271682e-03,-9.876883405951700570e-03,0.000000000000000000e+00
1.579857286261950825e-03,-9.874413955017534092e-03,0.000000000000000000e+00
1.595366023982825246e-03,-9.871920139948520828e-03,0.000000000000000000e+00
1.610870825296625885e-03,-9.869401966897901890e-03,0.000000000000000000e+00
1.626371651946797265e-03,-9.866859442079016149e-03,0.000000000000000000e+00
1.641868465686590088e-03,-9.864292571765295031e-03,0.000000000000000000e+00
1.657361228279157286e-03,-9.861701362290231296e-03,0.000000000000000000e+00
1.672849901497647273e-03,-9.859085820047379031e-03,0.000000000000000000e+00
1.688334447125298260e-03,-9.856445951490331106e-03,0.000000000000000000e+00
1.703814826955533457e-03,-9.853781763132694882e-03,0.000000000000000000e+00
1.719291002792054093e-03,-9.851093261548095684e-03,0.000000000000000000e+00
1.734762936448935259e-03,-9.848380453370142104e-03,0.000000000000000000e+00
1.750230589750718501e-03,-9.845643345292417331e-03,0.000000000000000000e+00
1.765693924532506578e-03,-9.842881944068465269e-03,0.000000000000000000e+00
1.781152902640058223e-03,-9.840096256511766254e-03,0.000000000000000000e+00
1.796607485929882248e-03,-9.837286289495731847e-03,0.000000000000000000e+00
1.812057636269329922e-03,-9.834452049953673614e-03,0.000000000000000000e+00
1.827503315536691680e-03,-9.831593544878794444e-03,0.000000000000000000e+00
1.842944485621288847e-03,-9.828710781324176415e-03,0.000000000000000000e+00
1.858381108423569480e-03,-9.825803766402746095e-03,0.000000000000000000e+00
1.873813145855201395e-03,-9.822872507287276275e-03,0.000000000000000000e+00
1.889240559839166058e-03,-9.819917011210359953e-03,0.000000000000000000e+00
1.904663312309853125e-03,-9.816937285464386043e-03,0.000000000000000000e+00
1.920081365213154121e-03,-9.813933337401532439e-03,0.000000000000000000e+00
1.935494680506556330e-03,-9.810905174433745199e-03,0.000000000000000000e+00
1.950903220159235819e-03,-9.807852804032712521e-03,0.000000000000000000e+00
1.966306946152153283e-03,-9.804776233729854337e-03,0.000000000000000000e+00
1.981705820478146200e-03,-9.801675471116304966e-03,0.000000000000000000e+00
1.997099805142022507e-03,-9.798550523842887092e-03,0.000000000000000000e+00
2.012488862160655579e-03,-9.795401399620094415e-03,0.000000000000000000e+00
2.027872953563076598e-03,-9.792228106218081249e-03,0.000000000000000000e+00
2.043252041390569533e-03,-9.789030651466633023e-03,0.000000000000000000e+00
2.058626087696764379e-03,-9.785809043255152412e-03,0.000000000000000000e+00
2.073995054547729533e-03,-9.782563289532635042e-03,0.000000000000000000e+00
2.089358904022067635e-03,-9.779293398307655621e-03,0.000000000000000000e+00
2.104717598211007078e-03,-9.775999377648348851e-03,0.000000000000000000e+00
2.120071099218496548e-03,-9.772681235682379938e-03,0.000000000000000000e+00
2.135419369161298698e-03,-9.769338980596935923e-03,0.000000000000000000e+00
2.150762370169083393e-03,-9.765972620638697921e-03,0.000000000000000000e+00
2.166100064384520515e-03,-9.762582164113825511e-03,0.000000000000000000e+00
2.181432413963374506e-03,-9.759167619387932452e-03,0.000000000000000000e+00
2.196759381074597176e-03,-9.755728994886069330e-03,0.000000000000000000e+00
2.212080927900420078e-03,-9.752266299092699278e-03,0.000000000000000000e+00
2.227397016636449914e-03,-9.748779540551680625e-03,0.000000000000000000e+00
2.242707609491760047e-03,-9.745268727866244346e-03,0.000000000000000000e+00
2.258012668688985040e-03,-9.741733869698968040e-03,0.000000000000000000e+00
2.273312156464412162e-03,-9.738174974771768994e-03,0.000000000000000000e+00
2.288606035068076801e-03,-9.734592051865860809e-03,0.000000000000000000e+00
2.303894266763853102e-03,-9.730985109821751675e-03,0.000000000000000000e+00
2.319176813829549808e-03,-9.727354157539213134e-03,0.000000000000000000e+00
2.334453638557001335e-03,-9.723699203977259273e-03,0.000000000000000000e+00
2.349724703252160582e-03,-9.720020258154122433e-03,0.000000000000000000e+00
2.364989970235193469e-03,-9.716317329147239334e-03,0.000000000000000000e+00
2.380249401840571748e-03,-9.712590426093216378e-03,0.000000000000000000e+00
2.395502960417164508e-03,-9.708839558187815771e-03,0.000000000000000000e+00
2.410750608328332718e-03,-9.705064734685934710e-03,0.000000000000000000e+00
2.425992307952020300e-03,-9.701265964901572419e-03,0.000000000000000000e+00
2.441228021680848671e-03,-9.697443258207814540e-03,0.000000000000000000e+00
2.456457711922209117e-03,-9.693596624036814047e-03,0.000000000000000000e+00
2.471681341098354735e-03,-9.689726071879754821e-03,0.000000000000000000e+00
2.486898871646493672e-03,-9.685831611286839504e-03,0.000000000000000000e+00
2.502110266018881500e-03,-9.681913251867263481e-03,0.000000000000000000e+00
2.517315486682916194e-03,-9.677971003289188856e-03,0.000000000000000000e+00
2.532514496121226165e-03,-9.674004875279723636e-03,0.000000000000000000e+00
2.547707256831766541e-03,-9.670014877624892244e-03,0.000000000000000000e+00
2.562893731327911540e-03,-9.666001020169618166e-03,0.000000000000000000e+00
2.578073882138543372e-03,-9.661963312817696201e-03,0.000000000000000000e+00
2.593247671808150256e-03,-9.657901765531766436e-03,0.000000000000000000e+00
2.608415062896914018e-03,-9.653816388333293433e-03,0.000000000000000000e+00
2.623576017980805072e-03,-9.649707191302541939e-03,0.000000000000000000e+00
2.638730499651673490e-03,-9.645574184578543930e-03,0.000000000000000000e+00
2.653878470517343109e-03,-9.641417378359082996e-03,0.000000000000000000e+00
2.669019893201700008e-03,-9.637236782900666585e-03,0.000000000000000000e+00
2.684154730344790515e-03,-9.633032408518496514e-03,0.000000000000000000e+00
2.699282944602907509e-03,-9.628804265586453359e-03,0.000000000000000000e+00
2.714404498648687134e-03,-9.624552364537053081e-03,0.000000000000000000e+00
2.729519355171196836e-03,-9.620276715861441827e-03,0.000000000000000000e+00
2.744627476876030769e-03,-9.615977330109359497e-03,0.000000000000000000e+00
2.759728826485401305e-03,-9.611654217889110258e-03,0.000000000000000000e+00
2.774823366738229241e-03,-9.607307389867545191e-03,0.000000000000000000e+00
2.789911060390236602e-03,-9.602936856770027604e-03,0.000000000000000000e+00
2.804991870214039885e-03,-9.598542629380417412e-03,0.000000000000000000e+00
2.820065758999238531e-03,-9.594124718541032978e-03,0.000000000000000000e+00
2.835132689552512068e-03,-9.589683135152628560e-03,0.000000000000000000e+00
2.850192624697705547e-03,-9.585217890174370023e-03,0.000000000000000000e+00
2.865245527275927552e-03,-9.580728994623807088e-03,0.000000000000000000e+00
2.880291360145636505e-03,-9.576216459576840367e-03,0.000000000000000000e+00
2.895330086182735206e-03,-9.571680296167705757e-03,0.000000000000000000e+00
2.910361668280662777e-03,-9.567120515588931062e-03,0.000000000000000000e+00
2.925386069350484862e-03,-9.562537129091323862e-03,0.000000000000000000e+00
2.940403252320984706e-03,-9.557930147983935074e-03,0.000000000000000000e+00
2.955413180138755525e-03,-9.553299583634029465e-03,0.000000000000000000e+00
2.970415815768293749e-03,-9.548645447467070044e-03,0.000000000000000000e+00
2.985411122192087058e-03,-9.543967750966669480e-03,0.000000000000000000e+00
3.000399062410707626e-03,-9.539266505674581439e-03,0.000000000000000000e+00
3.015379599442901890e-03,-9.534541723190662413e-03,0.000000000000000000e+00
3.030352696325685092e-03,-9.529793415172842230e-03,0.000000000000000000e+00
3.045318316114428020e-03,-9.525021593337098039e-03,0.000000000000000000e+00
3.060276421882952846e-03,-9.520226269457426546e-03,0.000000000000000000e+00
3.075226976723618999e-03,-9.515407455365814532e-03,0.000000000000000000e+00
3.090169943747419438e-03,-9.510565162952204152e-03,0.000000000000000000e+00
3.105105286084069126e-03,-9.505699404164470387e-03,0.000000000000000000e+00
3.120032966882094368e-03,-9.500810191008391553e-03,0.000000000000000000e+00
3.134952949308927352e-03,-9.495897535547614607e-03,0.000000000000000000e+00
3.149865196550993753e-03,-9.490961449903627389e-03,0.000000000000000000e+00
3.164769671813807278e-03,-9.486001946255730871e-03,0.000000000000000000e+00
3.179666338322055964e-03,-9.481019036841007927e-03,0.000000000000000000e+00
3.194555159319695855e-03,-9.476012733954293846e-03,0.000000000000000000e+00
3.209436098070041644e-03,-9.470983049948138166e-03,0.000000000000000000e+00
3.224309117855856006e-03,-9.465929997232792534e-03,0.000000000000000000e+00
3.239174181979441111e-03,-9.460853588276155191e-03,0.000000000000000000e+00
3.254031253762729257e-03,-9.455753835603767504e-03,0.000000000000000000e+00
3.268880296547372211e-03,-9.450630751798758458e-03,0.000000000000000000e+00
3.283721273694833586e-03,-9.445484349501829038e-03,0.000000000000000000e+00
3.298554148586476872e-03,-9.440314641411215804e-03,0.000000000000000000e+00
3.313378884623657816e-03,-9.435121640282656194e-03,0.000000000000000000e+00
3.328195445227814624e-03,-9.429905358929369444e-03,0.000000000000000000e+00
3.343003793840556431e-03,-9.424665810222008014e-03,0.000000000000000000e+00
3.357803893923755247e-03,-9.419403007088638508e-03,0.000000000000000000e+00
3.372595708959634855e-03,-9.414116962514703507e-03,0.000000000000000000e+00
3.387379202450863189e-03,-9.408807689542993818e-03,0.000000000000000000e+00
3.402154337920638202e-03,-9.403475201273612041e-03,0.000000000000000000e+00
3.416921078912782839e-03,-9.398119510863943080e-03,0.000000000000000000e+00
3.431679388991831347e-03,-9.392740631528619447e-03,0.000000000000000000e+00
3.446429231743120773e-03,-9.387338576539493509e-03,0.000000000000000000e+00
3.461170570772880307e-03,-9.381913359225597590e-03,0.000000000000000000e+00
3.475903369708321054e-03,-9.376464992973116211e-03,0.000000000000000000e+00
3.490627592197726673e-03,-9.370993491225351399e-03,0.000000000000000000e+00
3.505343201910541412e-03,-9.365498867482689727e-03,0.000000000000000000e+00
3.520050162537461617e-03,-9.359981135302571087e-03,0.000000000000000000e+00
3.534748437790523334e-03,-9.354440308299447060e-03,0.000000000000000000e+00
3.549437991403193819e-03,-9.348876400144761831e-03,0.000000000000000000e+00
3.564118787130459570e-03,-9.343289424566901882e-03,0.000000000000000000e+00
3.578790788748916971e-03,-9.337679395351176914e-03,0.000000000000000000e+00
3.593453960056859891e-03,-9.332046326339773004e-03,0.000000000000000000e+00
3.608108264874371196e-03,-9.326390231431733527e-03,0.000000000000000000e+00
3.622753667043410782e-03,-9.320711124582905377e-03,0.000000000000000000e+00
3.637390130427904048e-03,-9.315009019805921622e-03,0.000000000000000000e+00
3.652017618913832534e-03,-9.309283931170159870e-03,0.000000000000000000e+00
3.666636096409322393e-03,-9.303535872801705839e-03,0.000000000000000000e+00
3.681245526844734595e-03,-9.297764858883323866e-03,0.000000000000000000e+00
3.695845874172751233e-03,-9.291970903654415276e-03,0.000000000000000000e+00
3.710437102368466158e-03,-9.286154021410990625e-03,0.000000000000000000e+00
3.725019175429474753e-03,-9.280314226505626332e-03,0.000000000000000000e+00
3.739592057375961103e-03,-9.274451533347436924e-03,0.000000000000000000e+00
3.754155712250788202e-03,-9.268565956402035136e-03,0.000000000000000000e+00
