ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
0.000000000000000000e+00,1.570796326794895136e-03,-9.794841972265039942e+00
