ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999927525e+02,0.000000000000000000e+00,0.000000000000000000e+00
