gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.394543838908232525e-02,6.823456419827292341e-02,3.326940615141933677e-02
-9.757012653482874387e-03,2.560238710475521914e-02,2.421455500630316504e-02
2.474593523635793685e-02,2.768547060188829984e-02,-3.906641213833658005e-03
1.049469360401099477e-01,1.351575265367989387e-01,3.028020690291767167e-02
8.274792552160091519e-03,2.272258067070757545e-02,-2.339760160292909258e-02
-2.493901134466592479e-02,4.343339820766386333e-02,5.402623083283903532e-02
1.053880516511692365e-02,-1.023834417605440916e-01,1.712081754402769093e-02
-1.003540376161420056e-02,1.599714957805574780e-02,5.943084049471628744e-02
-5.742100900679551756e-02,-1.431543086953785369e-02,-7.335839294157303625e-02
6.249201772294065739e-03,4.148667464558412205e-02,1.003150902277088509e-02
2.544365101749033672e-02,1.913929148815756917e-02,3.429945903839437538e-02
1.533407928515164234e-02,-6.002024796900488901e-02,-2.202344384255717862e-04
8.052805932422838278e-03,3.651967573020492575e-02,7.379008156536893959e-02
-1.509318480288201689e-02,8.823141169043234588e-02,1.126742292284045738e-01
3.339336577633984782e-02,-2.545905605698649612e-02,4.528735816032811862e-02
7.246159644889782481e-02,-2.004172502795520741e-02,-2.378282967461363070e-02
2.085629931810639021e-02,-6.975450146929326788e-04,-3.073443532028498695e-02
4.055069595873288246e-02,-3.722131341128008530e-02,-8.615598356733446261e-02
-3.540686285365870350e-02,9.665068359216687222e-02,-3.174384043792854992e-02
-2.302410667384979445e-02,-8.666103838055766451e-02,3.424464770323896318e-02
-3.096536672476297991e-02,-4.104589828382157468e-02,2.666365115036202493e-02
-1.365423122182156217e-02,-3.575784661844227247e-02,-8.812877052665533603e-03
4.889995626590947636e-02,9.648693763466272694e-03,4.571418821544327021e-02
-1.718547490288247978e-02,4.778519254021396795e-02,2.783075186526584588e-02
1.564854172987934920e-04,2.688561337965262449e-02,1.195918538812378029e-02
1.495752741601268782e-02,1.612990065222624412e-04,4.935617311357383408e-02
1.590671990685843182e-02,-2.263128101213622567e-02,-2.410062983540811957e-02
-1.850043614433317593e-02,-3.260661593730684871e-02,2.690803486648604345e-02
-9.703952190638635746e-05,-3.107958541064074001e-02,-5.228707052628492336e-02
-1.833146854985315613e-02,-1.508001941905933070e-02,-4.750366959657518345e-02
4.571171432931706718e-02,2.061658237559615969e-02,2.703579946073906767e-02
5.075658316529640252e-02,-7.946009592354219553e-02,-1.753706829214771862e-02
5.746295079105857850e-02,-3.968219710834162278e-02,2.227779450894558366e-02
-4.176849388075356412e-02,-2.310099318150036010e-02,-1.270640051072982179e-03
-1.100123466929115029e-01,2.033990243244263377e-02,1.246802162167735262e-01
-5.570872226822837225e-02,-2.792584888792478195e-02,2.889975530278044574e-02
-3.151072005168100570e-02,-3.607447949029247980e-02,-2.780045785189349822e-03
5.343902514104197782e-02,3.803278354607725342e-02,4.612592161178312444e-02
4.321952995308929457e-02,-1.796068494147527034e-02,-1.413907517547650927e-01
8.235259019790422755e-03,-3.505648756306586206e-02,-1.052597623806003331e-03
5.040623870651182031e-02,-7.975377115598239475e-02,3.708604462798178319e-02
-1.502424576832779059e-02,2.406337692722236229e-02,-1.124130823952523839e-02
1.010998518693124147e-02,4.682027435609245614e-02,-1.577129722245738247e-02
-2.287798333468462134e-02,-1.985760723147397822e-02,-4.713888632278093183e-02
-1.271840356510302609e-03,-6.227767741775692978e-02,-1.592758368354112782e-04
-5.798000443457691083e-02,-4.150918053620305387e-02,-1.576511909963849295e-02
-1.266697172670513682e-01,3.140184581024873384e-02,5.183282738076829682e-02
-3.841434092435449393e-02,1.016284629510152832e-01,-9.035712638270911035e-02
6.994692636431311568e-03,-2.490562870936114444e-03,-5.507250264704342119e-02
-2.890416695871535907e-02,-3.172114401095411929e-02,6.065380822850076348e-02
-7.097732488740209067e-02,2.729838598971430497e-02,-3.354049443289922050e-02
3.080040895670343309e-02,-7.934829520793328095e-02,2.866315734806998070e-02
-6.319058939534909214e-02,-1.526613271775924263e-02,-2.799264184208578171e-02
2.941438918918627340e-02,-4.133128838161422881e-03,2.964266626874820839e-03
3.851475553812967745e-03,5.210191466879194461e-03,-3.392736825595166900e-02
8.578738545215784661e-02,-6.403732432859622625e-02,-4.242439634031713869e-02
1.119209263660349805e-02,1.898363376345909084e-02,-3.091686535162438410e-02
-2.042902918672139315e-02,8.527476870556599531e-02,-6.110329475070176014e-02
5.250089297534615146e-02,-3.374243489396522300e-02,-8.136539217793202494e-02
-2.602759043724103393e-03,-3.891050625938257540e-02,-5.462409290975180770e-02
6.737426419038155222e-03,-9.554881786578771352e-02,-5.186529093297511522e-02
8.202674659458508710e-02,-9.519898352398994956e-02,4.814418668862508605e-02
-6.256642060004309613e-02,2.107918531377630730e-02,-6.088055010728935304e-03
-1.728231297736219224e-02,-1.624505427746052860e-02,-3.076078433311224200e-02
9.815162151809324331e-02,-3.519966607495181310e-02,-1.133766753073621181e-01
6.075945249991898667e-02,-3.394093902774185378e-02,-8.673248627272368838e-02
-1.198245431678500146e-03,-9.493824046021800619e-03,5.331599628641479210e-02
-3.427813358398741714e-03,-5.231124459226555584e-02,-9.679913631583574041e-02
-3.803236927968180886e-02,-2.973319641206685279e-02,-3.164131823605247779e-02
6.723291697671626710e-02,2.347358447878375443e-02,-4.104335669354342714e-02
-4.251749346262150703e-02,-4.228216077657993843e-02,-1.057403060377913734e-01
2.181496858876456543e-02,-1.682550554563750148e-02,1.009196680462582860e-02
-3.644378350356926310e-02,1.892854275808959763e-02,-2.240452735679352575e-02
-2.901397701446815566e-03,1.809509324815916295e-02,-2.060013667761614528e-02
-7.165326354287709053e-03,-1.883447563330402710e-02,2.247858586015933149e-02
-6.697488397487159212e-03,6.805625269901482977e-02,2.269703220554906975e-02
-1.117322473239392155e-01,4.775800179211787955e-02,1.983663445474093817e-02
-2.966311628264009081e-03,4.173822819370319459e-02,-2.679940852974047050e-02
-3.812262173720108033e-02,-2.717492375727812923e-02,6.064880002270485460e-02
-3.363107582108663951e-02,-4.089194991354122566e-02,-3.449284473327714207e-02
-2.039661485032493934e-02,7.721687054737988443e-02,1.150795840022805494e-01
2.097753818195827874e-02,6.825907321651634996e-02,-2.687884081545464932e-02
-3.790574258892885628e-02,3.042621354378982623e-02,-7.066078764259441092e-02
6.423498091995258341e-03,-2.898495659287165507e-04,1.142405961294620104e-02
2.139031481864571427e-02,4.486408973157191699e-02,-1.794072247893749869e-03
-5.011229787846654959e-02,-5.938269061621133382e-02,-7.518220550979247407e-02
-7.967360711403566331e-02,3.930963356778599711e-03,7.965949692632449605e-03
-2.801667916590482726e-02,-7.421212428573070730e-02,4.035297767143578018e-02
-1.374071116720856564e-02,-3.472848592024278813e-02,-9.146260650587384466e-02
3.850060822530552290e-02,2.469151594474477268e-02,-3.631864356390628046e-02
-6.695568395690756902e-02,4.075427248278690531e-03,2.508430080868884540e-02
-3.147335105179149828e-02,-1.505041980976084236e-02,-6.481234589749870767e-02
-2.581651225296443392e-02,4.350409249316102012e-03,3.683087357526286520e-02
-7.238628512701571205e-02,-3.654480603474376255e-02,7.118329907471794560e-02
-3.771081738166862790e-02,8.015380931532707642e-02,2.179863027479173390e-02
-3.263972022311780602e-02,1.809814445156459131e-02,-2.270549312281850557e-02
-2.722320266975517336e-02,2.323560770651917143e-02,-3.055322905624541577e-02
-2.219253410175991981e-02,-1.861920174586416746e-02,-8.712425141157131847e-02
-3.089858302366618736e-02,3.711833752997124609e-03,3.625378108615855133e-02
7.677983769962194033e-03,1.031708512585556396e-02,-3.594162367486268550e-02
5.231195989959981640e-02,-7.715684893508735313e-03,-9.953071592024137146e-03
4.158135297388927676e-02,3.059396088618325169e-02,1.020452137577555936e-02
-3.128735858989379476e-02,5.273059029538614689e-03,-3.198459643982231454e-02
-3.299805900579513580e-03,3.541322344506659531e-02,-1.122201785749691412e-03
1.437633811461003913e-02,-2.253813436080600099e-02,9.456031103665044069e-02
5.358959088127962511e-02,-1.981051526336507357e-02,-4.875757476787016820e-02
2.510080057702366446e-02,-8.114630793877691817e-02,6.705177977622180790e-03
1.695106459069652821e-02,2.156057596313191299e-02,2.238187802633472695e-02
-2.887670390967933542e-02,-4.378336184317022095e-02,9.571418589530427887e-03
1.615554677973061537e-03,-3.110543008543133203e-02,9.955612375770838893e-03
1.327195630577581754e-02,3.675524265271989943e-02,3.309896769482788964e-02
3.786285408910169958e-02,-2.975412350576039575e-02,-3.032535398308407876e-02
-2.750471283476385240e-02,-7.577455032990014494e-02,4.919406110552133719e-03
2.620486870799183798e-02,-1.577348586029772570e-02,-6.607188653585577102e-03
-6.168612079744598131e-02,7.212660607294741049e-04,-6.344297817678212770e-02
4.305122569602327920e-02,-5.293227680238134225e-02,2.625848524397086242e-02
-7.634475258713263601e-02,-1.967181580079137293e-02,3.508622138015676101e-02
-1.103993994779492623e-02,-4.428505697920189638e-02,5.793701820033345801e-02
2.193819396041088096e-02,5.876201035110526633e-03,5.998923818766489779e-02
-9.516990102576971134e-04,8.858484687388768972e-03,-1.929580716469903728e-02
-1.372825847312948710e-02,-4.344086486061141811e-02,3.927287281050870910e-02
-1.180148496000696032e-03,5.351738555533982339e-02,1.343389215816288007e-01
1.026954894113049979e-02,3.654940443897938818e-02,-2.170359629914831584e-02
4.180137933154848273e-02,-2.010857033409702531e-03,-2.868338793541397747e-03
-4.604332280357079088e-02,-5.342703793781158200e-02,1.723199123916781608e-02
-3.536224219681559366e-02,-4.946713705146041362e-02,-8.546607135878694916e-03
-3.246647654178988485e-02,-1.871461524963586795e-02,-1.102352480181435952e-02
-6.223209037437193308e-02,-6.728720156871295655e-02,9.927959061864858811e-03
-6.277208771177045232e-02,-1.563225241098136799e-03,-3.560876933550170039e-03
2.186890175918711210e-02,-4.226150213466987882e-02,7.601467494518574300e-03
-1.390956887059147107e-02,8.613825913977427029e-02,4.466995944910016197e-02
-2.721555970513499928e-02,9.499931235042101407e-02,-8.231322744006304426e-02
-2.707290293440229104e-02,-3.906749126456932064e-02,-1.339806438062433533e-02
-1.810884363847111919e-02,5.832403691516300365e-02,-2.154759821108976833e-02
1.302911846877591491e-02,-1.112365380654836700e-02,9.406827279888456406e-02
-7.415525777069510369e-03,4.760394025520474880e-03,2.979205004548823171e-02
-3.078948025610616854e-02,3.969882358743680867e-02,6.300125060553146694e-02
-2.976433633782605767e-02,1.447550276024350477e-02,-1.333452607740438431e-02
-7.617150832854043159e-03,1.188957214064967176e-02,-4.090890685002899693e-03
-1.315560526401255564e-02,-2.518945577911316583e-02,-2.718958906025271266e-02
3.800834632354479353e-02,4.192333372645436901e-02,-8.926099945323613671e-02
1.794013008888142857e-02,-1.659042924176601375e-02,6.727813123496342515e-03
-4.708930547447923165e-02,8.963138766652986589e-04,-2.720594901870077714e-02
5.431598660063934048e-02,-4.734272223664119650e-02,-1.819179091063218012e-02
-2.089685256123667567e-02,2.105526204603007379e-02,5.878191179483349682e-02
-9.142418359251289206e-02,4.338367231160810203e-03,3.885592289379175696e-02
1.095592727990716241e-02,-3.260120322442808163e-03,3.476886837786400536e-02
-4.184053276456636307e-03,-4.814154594578903129e-02,3.996478367651438990e-02
8.999548238968000779e-04,-1.037905776221936249e-01,-2.862256132201181427e-02
5.860643403379016403e-02,-4.786675434319174333e-02,1.675770119295750746e-02
3.513749075816402501e-02,-5.922223540391611390e-02,3.977013032819884386e-02
3.448633374754499908e-02,4.211114030572721267e-02,-7.273322184461247786e-02
2.458879439026271166e-02,-2.129912176346672112e-02,-1.323121879019334979e-01
7.191833187836575714e-02,-1.762577910261531669e-02,4.385052720453366110e-02
-3.369403720008615905e-02,-3.664543217946286593e-03,6.586298099524479782e-03
-4.060895637595422769e-02,-1.196361355568978553e-02,1.623628956827193395e-02
8.585173813659379219e-03,-2.264172178163209939e-03,7.009160542228576318e-02
-1.082717360707028537e-01,2.497127457111655499e-02,-1.497573907035051541e-02
-8.116548792876357790e-03,-8.210360091491198178e-03,-5.454558651939418225e-03
1.406509313111798873e-02,2.201730865233707951e-02,-2.288087938443187849e-02
2.730813931216187138e-02,5.863745632900055349e-03,-2.867247430736882471e-02
-3.707795109412657941e-02,-3.516487905196814812e-02,4.220827591981613641e-02
-1.205013063123531146e-02,-2.841666632833507455e-02,-7.365564303300249638e-02
1.368733817088226522e-02,6.205966736283801549e-03,5.519373462232841226e-02
-7.040019790193255411e-02,-9.422249711343845535e-02,3.309459590761418268e-02
-1.345805839864794295e-01,-5.819097894284968849e-04,6.550247033446279787e-02
-4.072739210207998450e-02,9.674709268785580685e-03,-9.119212544320317790e-03
4.416515333489794831e-02,2.981575907151464908e-02,-3.130043356192691029e-02
-4.100438357865987364e-03,2.608258500498470377e-03,1.860925450915273255e-02
-6.604815141985595495e-02,-1.427137725724480491e-03,-2.033177544068049541e-02
6.957962349770405175e-02,1.137560866847815988e-01,8.051283472180929823e-02
1.506474907634438795e-02,1.225232978180024711e-02,4.105773281563211002e-02
-5.921860685680664649e-02,-5.531995905029832294e-02,3.159954141589476490e-02
5.804344393655148926e-02,3.462188352085573961e-02,5.898662257925425118e-02
-6.517643605501284576e-02,-2.732149224396182921e-02,-2.284298329003737679e-02
-3.016965286785482092e-02,2.938363836664802803e-02,2.232194344789701496e-02
3.755025445400374251e-02,3.405558544579041086e-02,4.085290602301987206e-02
7.897935754502725947e-02,-5.472768376037689259e-02,3.879972326898147722e-02
-3.318361192004645049e-02,-1.242794824331704823e-02,2.982359011891069431e-02
4.671876890609913402e-02,-9.364617373161805702e-02,4.744955772467705085e-02
6.406313110558096990e-02,1.287419221629703021e-02,-6.867036135034500222e-02
3.735550334417168244e-02,2.159650375539588774e-02,-7.524101631009652569e-02
2.814914468926804289e-02,7.077774048807780605e-02,-2.182324902853882698e-02
3.051385665662344898e-02,4.048619427678810598e-03,9.093840227942560916e-02
9.326122986916792271e-03,-1.942614711979448808e-02,3.405532226528260042e-02
-2.149405207757992473e-02,-5.292887807180303092e-03,4.856630638064125122e-02
-1.586003564109211839e-02,-1.012658542694835490e-01,-1.807768463779787019e-02
-3.890396248825975928e-02,-4.661309787746332339e-02,3.309628988350165474e-02
2.006715425394890728e-02,1.849351144218764828e-02,-3.533995061783359176e-02
6.292714977885997688e-04,-1.024536565911412025e-02,-5.361154771255672961e-03
-4.615243428535499570e-02,7.723221898618700884e-03,-3.769747491466333977e-02
5.120409110584943357e-02,2.865361552143768503e-02,4.349985749910036635e-03
7.442684914496827675e-02,-5.762552208642705148e-02,-3.300919196067360079e-03
-1.306173898339196143e-02,-8.589661301127415882e-02,4.296007963778496891e-02
-1.929951905085712169e-02,1.930093209797949932e-02,-4.799515031868129694e-02
-5.027581477433733931e-02,-3.314348077947694426e-02,3.110286279187196232e-03
-1.614615700403079779e-02,4.002120399692796898e-02,-1.188163736094103966e-02
5.423151484915157000e-02,-1.061845457273900492e-02,-1.475083372150111892e-02
5.657855456486193813e-02,-3.269064317085736832e-02,-1.471907246653781504e-02
-5.359636303246756786e-03,8.073761760353384900e-03,3.618135543166633300e-02
-5.229209941384799221e-02,-3.698402212618460971e-02,5.283643810963210841e-02
6.322266777804007309e-02,5.008801480351234015e-02,4.524027880587254413e-02
3.427765416151649317e-03,4.471553725122565104e-02,2.287401677597511798e-02
1.498573904680665717e-02,-2.079665004795595851e-03,-6.217994992028080120e-02
-5.150227610860039912e-02,4.549074099998963450e-02,-2.601163911229258108e-02
1.849169591237122962e-02,8.138426676592397380e-03,1.055888628731556193e-02
-1.018437897662780207e-02,2.698855842796150928e-02,5.760315475255912976e-03
1.704042330958409693e-02,-1.031060272187500279e-02,1.314259852528060907e-02
2.552528505227272260e-02,8.713991228620930618e-02,-1.648785546839742766e-02
-1.399886432893557645e-02,5.297454212664594320e-03,-3.837077389359429963e-02
5.861616017741215490e-02,-5.577724050270743694e-02,2.592217825579595791e-02
6.769829449987251058e-02,2.201440479013960436e-02,-1.746090626398450613e-02
4.233704787788135360e-02,-3.112576725246704937e-02,-3.964465947315946870e-02
4.954141626644723018e-02,1.423913084227757322e-02,4.479883874862113785e-02
-6.956193935629378933e-02,-4.789303606323955936e-02,6.619719239229911525e-03
-6.251929636335822049e-02,-1.106754045168921279e-02,1.075018292055843379e-02
-2.000573338040670390e-02,-6.399923894769865909e-03,-6.926173876316607525e-02
-2.743034755021454482e-02,8.222663726814427587e-02,-2.878810522924797957e-02
-5.580188914068125172e-02,-8.151089350739587625e-02,-5.544200980191186373e-02
1.984133728001950814e-02,4.583594693956161148e-02,8.455290308879692684e-02
6.348780759333816359e-02,-2.039649803286021010e-02,3.164893718638563114e-02
-1.000185235521739747e-02,-3.083492032058533436e-02,3.403924587919598954e-02
2.892478454825289386e-03,-1.503316271482438467e-02,-1.664722769869610153e-02
-8.600008106564888122e-03,6.746325371416854455e-02,-1.217441169182329960e-02
3.861637221706704787e-02,2.473087212962103254e-04,-3.727575844560340745e-02
-5.290901446606784131e-02,1.208593878562571056e-01,1.640701148766387021e-02
-8.848131809795979630e-02,5.012520042938854725e-02,5.707659765560978149e-02
6.288247411617844951e-02,-4.147894864559945743e-02,-3.499196270161715472e-02
3.233110352589752077e-03,-4.671764758100609150e-02,-4.580559616706709331e-02
2.747733926843756377e-02,-1.704147422340805814e-03,-2.158472235595115286e-03
7.773380395241714230e-03,-6.110331859177870611e-02,3.464756506817775333e-02
1.099155537489292234e-02,-1.803884647388095952e-02,1.689642851845713986e-02
-3.249956389234926607e-02,2.870097643182929759e-02,5.064943291879867200e-03
-5.575772236673980781e-02,3.838392279539003943e-02,4.596438028607072873e-02
-1.956625452980976110e-03,-5.813365111746501140e-02,5.174820178658983555e-02
-3.167793740446929462e-02,-1.309140978262194124e-02,-7.118593853467526655e-02
-4.778846600387099547e-02,-4.562465702612463793e-03,-1.467628033514071714e-02
4.884234619584993525e-02,4.750214670664475863e-02,1.472721931727553543e-02
6.625215672677556289e-02,1.292018365869244956e-02,1.209477383510531787e-02
-5.787787984346133216e-03,-4.493838402133187165e-02,7.059509955374486390e-02
-5.381276718174248658e-02,-4.424065502273318712e-02,5.712292473331091053e-02
7.407026900583014127e-03,-5.051672484847764127e-02,-6.568965923151919017e-02
-2.678305986914299597e-03,1.015111567634501971e-01,9.859528691599654671e-02
-3.691655962570849353e-02,-1.078736501458360184e-02,6.572112751216319104e-02
2.229792784256967239e-02,5.438874140390961148e-02,-4.350595132747267502e-02
-1.266356340791507419e-02,2.652264206580380937e-03,-4.827187506163602149e-02
-7.400962128474986024e-02,-2.876278877467734058e-02,-4.247230020223057012e-02
-1.475650198898598164e-02,1.095577517564138084e-02,8.468705727985345599e-03
-4.383086774114518247e-02,-2.643742253355998648e-02,5.160427102079293699e-02
4.303069281274507496e-02,-2.763008490692670047e-03,5.792573955521234698e-03
1.322815293941643350e-02,-2.816043404985202683e-02,1.545985815110838962e-02
-5.972883767775361702e-02,4.164177118218213153e-02,2.994913284467000739e-02
-4.515560059805561605e-03,-2.158410872951242732e-02,6.661176266998437845e-02
-6.278733762161471665e-02,-9.216864022080974161e-02,1.272048131884114669e-02
-5.812242909370798211e-02,-6.965304105457822449e-03,-4.436267821722778004e-02
4.637704671528132018e-03,6.997957962138710852e-02,1.431151111655889867e-02
2.493838124059019265e-02,-7.984507025693336410e-03,2.053601095704687268e-02
6.002142348439754721e-02,-3.054670059925470790e-02,-3.852920485217558449e-02
2.121125955600268106e-02,-7.721904126456063944e-02,6.021286359527895996e-03
3.420195383348532503e-04,-2.421038932524182796e-03,-2.480105742314005907e-02
5.525259643454715625e-02,6.877902836187133051e-02,-2.777126111447177428e-02
3.109521558777441838e-02,2.721323237660060873e-02,-8.751069984184607631e-02
-6.460237513744354620e-02,-1.616495860826588221e-02,-7.148867204199289838e-02
2.751880417646120069e-02,-2.714886164298321598e-03,3.704582816231756504e-02
-4.703229400950528077e-02,2.901232711115645652e-02,4.114944508598766815e-02
-4.607760170761029950e-02,1.615220584766597148e-02,-1.373551170780981136e-02
-3.411112281818132891e-02,1.140261938348979473e-02,3.993438855313576237e-03
2.919527388507003191e-02,-1.268753276501409684e-02,6.082387307710834107e-02
-8.452913047901222665e-02,-1.144821445526902036e-02,-3.050988257421593380e-02
9.806889205192370965e-03,7.465984622288544814e-02,-1.361905473632260728e-02
-1.496243882069463529e-02,1.946781357077816479e-02,4.282763672261855753e-02
-3.475121440507368542e-02,2.864502807228265155e-02,4.705851558852763850e-02
2.537607485479612558e-03,-3.087200878813584418e-02,-2.821465382943113415e-02
-6.788973918064317159e-02,-1.733352583059329446e-02,1.444537667545907345e-02
3.626470416625726667e-02,-5.650676112777162918e-02,-5.381936423728282855e-03
-4.333868072902941071e-02,-1.554231516792851583e-02,-2.316678695449502987e-02
1.202252066804089352e-02,6.175442563205748442e-02,-3.001957212595420671e-02
5.096107599765010293e-02,-3.536596470337673159e-02,4.076657005601498629e-02
-2.477199492408311415e-02,-5.678562188198314417e-03,3.898193822632299295e-04
1.110868612840067507e-02,-2.300443541625952701e-02,6.753982782531511853e-02
-5.113083669467062336e-04,5.822162932901159965e-02,3.296393873302070482e-02
-1.451647618830438462e-02,2.938682983463179049e-02,3.998506707534467408e-02
-7.053794482878969485e-02,8.736294383711441444e-03,4.304353427543320537e-03
-5.134417742379578098e-02,5.113228604392400234e-02,1.001609689700097214e-02
-2.955648210056392375e-02,-5.853425474319667171e-02,-8.765670593136937194e-02
5.835075747949884650e-02,4.466499620623236994e-02,8.663056991000951668e-02
1.189853598586971539e-01,-7.778439187306136586e-03,5.388527140119780956e-02
1.454796764186774838e-02,4.770667525324442937e-02,-5.755855956323201184e-02
3.408351176665928850e-02,1.919800776291058497e-02,1.601866062399708024e-02
-1.711978492354308823e-02,-7.474814889548130059e-02,-5.023586700169036662e-02
-1.741344641144397520e-02,6.119542812040498075e-02,2.450537907405666085e-02
7.383390348792755187e-03,1.289445491318028623e-02,-5.958146295763633304e-03
3.884701651977744141e-02,-5.388923782674101548e-02,4.966507183780744308e-03
1.897898650236842094e-02,-4.107081532552791375e-02,-7.938582086562435622e-03
3.216636302647314649e-02,-1.391116677188122645e-02,8.272154703493973457e-03
5.724025631124008730e-03,9.843491556800615383e-03,6.640153726377803767e-02
-3.744890787014590328e-02,4.477914322631822153e-02,4.113894301996241093e-02
-2.781195423251358462e-02,-2.087679122443871285e-02,1.586896058979617163e-02
-2.630878538315103987e-02,-4.826407536812663684e-02,4.582795372230515085e-02
6.174927878203861215e-02,-2.235214112450551599e-02,2.074241799864078722e-02
2.766171544015532183e-02,-4.066124315111909610e-02,-2.109698966911222051e-02
1.436141454451199395e-02,3.858401120021421639e-03,7.872073153761841025e-02
-4.084010620299542704e-02,1.817293562944991350e-02,2.419415010832437832e-02
-4.232495986938806382e-02,-4.245203756799723060e-03,-4.524264429917450314e-02
-1.351666649077771197e-03,1.764055694668602639e-02,-2.230306229444580651e-02
1.248493144351391082e-02,3.911871145921005238e-02,-1.927884619316546852e-02
2.236899025408169844e-02,7.082496230238545000e-03,-1.137908411928222237e-02
-6.063164703257515817e-03,-3.362198760145671678e-02,8.473483471802034650e-02
-5.360574657801769199e-02,-2.918873688256054533e-02,-2.173050973099431484e-03
-7.227275943537822545e-02,-1.499422165441999938e-02,-3.522763982205215361e-02
3.052209675128457825e-02,3.015871590388518285e-03,3.360901852710222043e-02
7.900977439205925101e-03,-3.431653036759518827e-02,-2.149713204847938583e-02
1.359337488486827422e-02,-7.478164934247548933e-03,-7.041375412960876323e-02
-9.604883299934049642e-03,-1.194886780644038513e-02,-1.346378664580014616e-02
-4.594628287122756033e-02,-1.954251509555736052e-02,-5.543007267285088302e-02
2.431573793506476219e-02,5.703348206590018454e-02,2.410863777431803204e-02
-8.336321429336648534e-03,6.861578435235594908e-02,-4.102547061904693836e-03
5.287733028911369149e-02,-4.888725752892437992e-02,-7.366074814607476151e-02
7.617585524016214082e-02,4.618287205809881724e-02,1.204477068656460703e-02
3.164602843332094823e-02,1.847565281406171600e-02,-1.322414831521306379e-02
2.321623076901115339e-03,2.607797301167634821e-02,4.717984809411496921e-02
-3.587122286207843069e-02,-3.302107255986126699e-02,2.864888319865171659e-02
-5.669749002411406807e-02,1.424352305388006286e-02,5.743925577767156065e-02
2.328583742779960844e-02,-4.330245528041318931e-02,7.510109500392194749e-03
-6.832282340877368632e-02,-3.824847908460188989e-02,2.888577013737469654e-02
-5.610602423160327562e-02,-6.164149200097674558e-02,-5.325939623450156452e-02
3.164947563719116425e-02,7.300491462311134439e-02,3.656917157538399493e-02
5.905594500477004405e-02,5.719909141419522725e-02,8.572556634804799625e-02
-1.692982413520535689e-02,-5.461350480755638222e-04,2.171445976239541262e-02
4.583036130652119039e-02,5.101576670891273813e-02,-3.162343728717027791e-02
8.143805001630817497e-03,1.010402156861248679e-01,1.906509033710318893e-02
-3.455770979390352521e-02,7.621677029232782957e-04,-5.073032289214041840e-02
-2.329283279249468389e-02,-5.415149159482852276e-02,-2.030752550865351502e-02
2.958886288125128425e-02,-7.102808617703158800e-02,-2.105725719351319095e-02
1.800049375649995231e-02,3.154094951733093372e-02,1.282626468659804272e-02
3.370874345580850140e-02,-2.923950070609360533e-02,4.246643394193030940e-02
-5.877130675533965079e-03,-4.855347714355238986e-02,-3.052644724335796741e-02
-6.337180779419315790e-02,4.153496747732459554e-02,-4.682500189961681658e-02
-2.327611126721916904e-02,-7.046607900206858233e-02,4.817691080312989232e-02
3.024938969023155053e-02,7.669221147975044395e-02,-4.238645942701512598e-02
-2.319906900979749539e-02,3.393171695750170358e-02,3.704614197508882684e-02
-3.037117285486986770e-02,1.932372990451154682e-02,-1.574647615287973331e-03
5.345792980211280104e-02,-6.266304236129591893e-03,-8.713206573715000236e-03
-4.835694593856303125e-02,-1.199234594242016769e-02,-8.569087935311929527e-02
3.763178050887924786e-02,-7.248632532648091598e-02,-7.187966647552909358e-03
-3.715396904303668729e-02,1.428098782048899291e-02,2.066187175767262782e-02
-4.830627311393335954e-02,7.886567702991353207e-03,-3.857280279981423893e-02
-5.683758765602864652e-03,4.223428288282891040e-03,-1.121457834494404143e-02
3.539962569801366477e-02,3.531663370393089280e-02,-8.783898458147910288e-03
5.031167698977408176e-02,-2.916780056119625333e-02,5.525250701606253950e-02
5.301968613398311270e-02,3.829593198465659071e-02,3.498584142329224517e-02
9.547368389981943093e-02,-4.500831736849444931e-02,-9.198066263022904032e-02
8.340834758374006050e-03,-1.229656862273457042e-03,7.654912482027229070e-02
7.461629189341618951e-02,-7.737150236193311714e-02,3.598417625246796980e-02
-3.838723831730163349e-02,1.620502582173426534e-02,-6.041371026285768248e-02
1.276422813893777347e-02,-8.199204647360557041e-02,-2.254243305811621384e-02
7.713637859644663364e-02,8.119762767666362235e-02,5.485840249728610694e-03
-3.876462657743387757e-03,5.449391929428017145e-02,3.299406886324210419e-02
-8.806436784139014956e-03,1.598131831806650152e-02,-7.108197942300455673e-03
3.816297566464635360e-02,7.700454996449186684e-02,-5.179202476297102391e-03
1.659620786044644497e-02,-1.342878785181549593e-03,1.546679506027198031e-02
2.929607644442462633e-02,7.677781787310133596e-03,6.344324345111027053e-02
-1.439260172558672751e-02,2.294666075077303122e-02,-4.548054219850708457e-02
5.827030077725131596e-02,1.598280425524314236e-02,-1.791390127052126455e-02
-6.570919325737095695e-02,1.113358541020591404e-02,9.258139338642926500e-03
4.743795130073292718e-03,-3.005012358631495989e-02,-1.290526650996517109e-02
1.034288256652979576e-01,-2.837716684999619723e-02,4.019868710369026849e-03
-5.376681788559867919e-03,-1.174615578779600843e-02,-5.913942127248250635e-02
9.686935352903804086e-03,-5.493308262570723022e-02,1.030141048387788090e-02
-2.684559051320617798e-02,1.460743979742489332e-02,1.644196013423813649e-02
-4.772606820247257686e-02,6.978879881690888687e-02,-4.110473914999370620e-02
3.362443517614323481e-03,2.681278373957356881e-02,3.400585902358545243e-02
